category_low_id,week_num,media_cnt
9100,41,148
9100,42,155
9100,43,142
9100,44,122
9100,45,138
9200,1,170
9200,2,172
9200,3,183
9200,4,192
9200,5,183
9200,6,200
9200,7,193
9200,8,201
9200,9,185
9200,10,187
9200,11,197
9200,12,289
9200,13,176
9200,14,173
9200,15,182
9200,16,183
9200,17,186
9200,18,182
9200,19,209
9200,20,178
9200,21,175
9200,22,173
9200,23,204
9200,24,192
9200,25,184
9200,26,186
9200,27,194
9200,28,190
9200,29,199
9200,30,185
9200,31,163
9200,32,156
9200,33,166
9200,34,179
9200,35,163
9200,36,182
9200,37,188
9200,38,179
9200,39,207
9200,40,190
9200,41,195
9200,42,208
9200,43,175
9200,44,194
9200,45,211
9999,1,607
9999,2,647
9999,3,625
9999,4,617
9999,5,664
9999,6,616
9999,7,634
9999,8,602
9999,9,597
9999,10,584
9999,11,608
9999,12,672
9999,13,574
9999,14,619
9999,15,572
9999,16,574
9999,17,621
9999,18,568
9999,19,547
9999,20,623
9999,21,569
9999,22,570
9999,23,585
9999,24,551
9999,25,574
9999,26,557
9999,27,575
9999,28,555
9999,29,558
9999,30,549
9999,31,536
9999,32,536
9999,33,577
9999,34,566
9999,35,587
9999,36,642
9999,37,658
9999,38,624
9999,39,630
9999,40,640
9999,41,631
9999,42,659
9999,43,623
9999,44,616
9999,45,643
