category_low_id,week_num,region,cl_cnt
2001,37,Tokyo,274835
2001,38,Niigata,58639
2001,38,Tokyo,285650
2001,39,Niigata,67722
2001,39,Tokyo,280839
2001,40,Niigata,72739
2001,40,Tokyo,221370
2001,41,Niigata,64178
2001,41,Tokyo,241830
2001,42,Niigata,63823
2001,42,Tokyo,283580
2001,43,Niigata,59070
2001,43,Tokyo,272952
2001,44,Niigata,62587
2001,44,Tokyo,298731
2001,45,Niigata,69375
2001,45,Tokyo,291958
2001,46,Niigata,77550
2001,46,Tokyo,306848
2100,1,Niigata,23113
2100,1,Tokyo,61879
2100,2,Niigata,23207
2100,2,Tokyo,62933
2100,3,Niigata,25926
2100,3,Tokyo,73208
2100,4,Niigata,30271
2100,4,Tokyo,75479
2100,5,Niigata,26681
2100,5,Tokyo,89786
2100,6,Niigata,27750
2100,6,Tokyo,112158
2100,7,Niigata,23252
2100,7,Tokyo,105327
2100,8,Niigata,23974
2100,8,Tokyo,111591
2100,9,Niigata,24647
2100,9,Tokyo,103202
2100,10,Niigata,25113
2100,10,Tokyo,96647
2100,11,Niigata,29089
2100,11,Tokyo,70261
2100,12,Niigata,28891
2100,12,Tokyo,78853
2100,13,Niigata,22815
2100,13,Tokyo,73578
2100,14,Niigata,21062
2100,14,Tokyo,90327
2100,15,Niigata,27584
2100,15,Tokyo,99366
2100,16,Niigata,21176
2100,16,Tokyo,99529
2100,17,Niigata,20613
2100,17,Tokyo,87415
2100,18,Niigata,21085
2100,18,Tokyo,108908
2100,19,Niigata,22363
2100,19,Tokyo,107229
2100,20,Niigata,26865
2100,20,Tokyo,96196
2100,21,Niigata,20296
2100,21,Tokyo,95763
2100,22,Niigata,17600
2100,22,Tokyo,89716
2100,23,Niigata,18726
2100,23,Tokyo,91628
2100,24,Niigata,19325
2100,24,Tokyo,98749
2100,25,Niigata,18822
2100,25,Tokyo,85006
2100,26,Niigata,19214
2100,26,Tokyo,88876
2100,27,Niigata,17151
2100,27,Tokyo,81348
2100,28,Niigata,16149
2100,28,Tokyo,76109
2100,29,Niigata,16120
2100,29,Tokyo,77130
2100,30,Niigata,15605
2100,30,Tokyo,65760
2100,31,Niigata,14226
2100,31,Tokyo,64779
2100,32,Niigata,18662
2100,32,Tokyo,62141
2100,33,Niigata,16630
2100,33,Tokyo,70322
2100,34,Niigata,22826
2100,34,Tokyo,82109
2100,35,Niigata,15072
2100,35,Tokyo,82950
2100,36,Niigata,14688
2100,36,Tokyo,72694
2100,37,Niigata,14258
2100,37,Tokyo,78134
2100,38,Niigata,15589
2100,38,Tokyo,80292
2100,39,Niigata,16256
2100,39,Tokyo,70496
2100,40,Niigata,12950
2100,40,Tokyo,59136
2100,41,Niigata,14075
2100,41,Tokyo,65344
2100,42,Niigata,13276
2100,42,Tokyo,66971
2100,43,Niigata,13673
2100,43,Tokyo,70486
2100,44,Niigata,12468
2100,44,Tokyo,66319
2100,45,Niigata,13207
2100,45,Tokyo,67675
2100,46,Niigata,13198
2100,46,Tokyo,69740
2200,1,Niigata,30378
2200,1,Tokyo,2445
2200,2,Niigata,28399
2200,2,Tokyo,249
2200,3,Niigata,28558
2200,3,Tokyo,265
2200,4,Niigata,27483
2200,4,Tokyo,277
2200,5,Niigata,29916
2200,5,Tokyo,240
2200,6,Niigata,28297
2200,6,Tokyo,228
2200,7,Niigata,24331
2200,7,Tokyo,169
2200,8,Niigata,25241
2200,8,Tokyo,252
2200,9,Niigata,24050
2200,9,Tokyo,297
2200,10,Niigata,23307
2200,10,Tokyo,247
2200,11,Niigata,22950
2200,11,Tokyo,230
2200,12,Niigata,21244
2200,12,Tokyo,273
2200,13,Niigata,20718
2200,13,Tokyo,207
2200,14,Niigata,20112
2200,14,Tokyo,192
2200,15,Niigata,20793
2200,15,Tokyo,233
2200,16,Niigata,21134
2200,16,Tokyo,321
2200,17,Niigata,22213
2200,17,Tokyo,247
2200,18,Niigata,21872
2200,18,Tokyo,259
2200,19,Niigata,21801
2200,19,Tokyo,251
2200,20,Niigata,20630
2200,20,Tokyo,200
2200,21,Niigata,19121
2200,21,Tokyo,178
2200,22,Niigata,21071
2200,22,Tokyo,196
2200,23,Niigata,24073
2200,23,Tokyo,218
2200,24,Niigata,20114
2200,24,Tokyo,213
2200,25,Niigata,19461
2200,25,Tokyo,247
2200,26,Niigata,19191
2200,26,Tokyo,349
2200,27,Niigata,18130
2200,27,Tokyo,291
2200,28,Niigata,17458
2200,28,Tokyo,340
2200,29,Niigata,17839
2200,29,Tokyo,320
2200,30,Niigata,17223
2200,30,Tokyo,366
2200,31,Niigata,17605
2200,31,Tokyo,263
2200,32,Niigata,18310
2200,32,Tokyo,178
2200,33,Niigata,18696
2200,33,Tokyo,345
2200,34,Niigata,18383
2200,34,Tokyo,352
2200,35,Niigata,18326
2200,35,Tokyo,336
2200,36,Niigata,17718
2200,36,Tokyo,212
2200,37,Niigata,18496
2200,37,Tokyo,269
2200,38,Niigata,19787
2200,38,Tokyo,288
2200,39,Niigata,19603
2200,39,Tokyo,664
2200,40,Niigata,19720
2200,40,Tokyo,904
2200,41,Niigata,21725
2200,41,Tokyo,216
2200,42,Niigata,21975
2200,42,Tokyo,164
2200,43,Niigata,21218
2200,43,Tokyo,75
2200,44,Niigata,21472
2200,44,Tokyo,72
2200,45,Niigata,21782
2200,45,Tokyo,35
2200,46,Niigata,22461
2200,46,Tokyo,47
2201,1,Niigata,8797
2201,1,Tokyo,31653
2201,2,Niigata,7208
2201,2,Tokyo,29041
2201,3,Niigata,5729
2201,3,Tokyo,28733
2201,4,Niigata,7437
2201,4,Tokyo,29697
2201,5,Niigata,6818
2201,5,Tokyo,29317
2201,6,Niigata,5798
2201,6,Tokyo,28010
2201,7,Niigata,5818
2201,7,Tokyo,29711
2201,8,Niigata,6312
2201,8,Tokyo,28829
2201,9,Niigata,6264
2201,9,Tokyo,27048
2201,10,Niigata,6395
2201,10,Tokyo,26000
2201,11,Niigata,6146
2201,11,Tokyo,26154
2201,12,Niigata,5714
2201,12,Tokyo,27189
2201,13,Niigata,5015
2201,13,Tokyo,27483
2201,14,Niigata,4848
2201,14,Tokyo,26969
2201,15,Niigata,4313
2201,15,Tokyo,26916
2201,16,Niigata,4273
2201,16,Tokyo,23725
2201,17,Niigata,3573
2201,17,Tokyo,15590
2201,18,Niigata,3785
2201,18,Tokyo,24095
2201,19,Niigata,3377
2201,19,Tokyo,27150
2201,20,Niigata,3325
2201,20,Tokyo,25981
2201,21,Niigata,2940
2201,21,Tokyo,14646
2201,22,Niigata,3557
2201,22,Tokyo,20467
2201,23,Niigata,3857
2201,23,Tokyo,25050
2201,24,Niigata,4332
2201,24,Tokyo,29319
2201,25,Niigata,4062
2201,25,Tokyo,30129
2201,26,Niigata,4351
2201,26,Tokyo,30397
2201,27,Niigata,3601
2201,27,Tokyo,29803
2201,28,Niigata,3212
2201,28,Tokyo,29826
2201,29,Niigata,4333
2201,29,Tokyo,30297
2201,30,Niigata,20007
2201,30,Tokyo,32438
2201,31,Niigata,28645
2201,31,Tokyo,32300
2201,32,Niigata,19086
2201,32,Tokyo,34230
2201,33,Niigata,6028
2201,33,Tokyo,36158
2201,34,Niigata,10765
2201,34,Tokyo,33769
2201,35,Niigata,4984
2201,35,Tokyo,33677
2201,36,Niigata,5052
2201,36,Tokyo,36414
2201,37,Niigata,5313
2201,37,Tokyo,33181
2201,38,Niigata,5098
2201,38,Tokyo,32509
2201,39,Niigata,4701
2201,39,Tokyo,33427
2201,40,Niigata,6420
2201,40,Tokyo,34043
2201,41,Niigata,6057
2201,41,Tokyo,34843
2201,42,Niigata,3856
2201,42,Tokyo,34007
2201,43,Niigata,3227
2201,43,Tokyo,33529
2201,44,Niigata,3720
2201,44,Tokyo,31869
2201,45,Niigata,4754
2201,45,Tokyo,31230
2201,46,Niigata,4227
2201,46,Tokyo,31827
2202,1,Niigata,12971
2202,1,Tokyo,4181
2202,2,Niigata,15746
2202,2,Tokyo,3287
2202,3,Niigata,13911
2202,3,Tokyo,3068
2202,4,Niigata,10071
2202,4,Tokyo,3099
2202,5,Niigata,12058
2202,5,Tokyo,3916
2202,6,Niigata,11720
2202,6,Tokyo,4150
2202,7,Niigata,9510
2202,7,Tokyo,2808
2202,8,Niigata,10354
2202,8,Tokyo,2966
2202,9,Niigata,9840
2202,9,Tokyo,3185
2202,10,Niigata,10599
2202,10,Tokyo,3241
2202,11,Niigata,8960
2202,11,Tokyo,2969
2202,12,Niigata,8195
2202,12,Tokyo,3105
2202,13,Niigata,10213
2202,13,Tokyo,3346
2202,14,Niigata,9758
2202,14,Tokyo,2631
2202,15,Niigata,10327
2202,15,Tokyo,1541
2202,16,Niigata,10935
2202,16,Tokyo,925
2202,17,Niigata,12046
2202,17,Tokyo,940
2202,18,Niigata,11002
2202,18,Tokyo,928
2202,19,Niigata,16241
2202,19,Tokyo,795
2202,20,Niigata,3205
2202,20,Tokyo,705
2202,21,Niigata,2815
2202,21,Tokyo,734
2202,22,Niigata,2665
2202,22,Tokyo,778
2202,23,Niigata,2945
2202,23,Tokyo,562
2202,24,Niigata,3020
2202,24,Tokyo,644
2202,25,Niigata,3076
2202,25,Tokyo,1030
2202,26,Niigata,2877
2202,26,Tokyo,910
2202,27,Niigata,2337
2202,27,Tokyo,1100
2202,28,Niigata,2177
2202,28,Tokyo,894
2202,29,Niigata,3191
2202,29,Tokyo,628
2202,30,Niigata,3149
2202,30,Tokyo,435
2202,31,Niigata,3527
2202,31,Tokyo,352
2202,32,Niigata,3236
2202,32,Tokyo,327
2202,33,Niigata,3599
2202,33,Tokyo,393
2202,34,Niigata,3512
2202,34,Tokyo,332
2202,35,Niigata,3439
2202,35,Tokyo,499
2202,36,Niigata,3604
2202,36,Tokyo,518
2202,37,Niigata,3429
2202,37,Tokyo,722
2202,38,Niigata,3509
2202,38,Tokyo,540
2202,39,Niigata,3603
2202,39,Tokyo,405
2202,40,Niigata,3362
2202,40,Tokyo,472
2202,41,Niigata,3363
2202,41,Tokyo,530
2202,42,Niigata,3077
2202,42,Tokyo,396
2202,43,Niigata,4276
2202,43,Tokyo,445
2202,44,Niigata,4689
2202,44,Tokyo,451
2202,45,Niigata,4068
2202,45,Tokyo,504
2202,46,Niigata,3682
2202,46,Tokyo,409
2203,1,Niigata,11196
2203,1,Tokyo,77069
2203,2,Niigata,10433
2203,2,Tokyo,74611
2203,3,Niigata,10480
2203,3,Tokyo,79549
2203,4,Niigata,11217
2203,4,Tokyo,90677
2203,5,Niigata,12375
2203,5,Tokyo,91014
2203,6,Niigata,11403
2203,6,Tokyo,81245
2203,7,Niigata,9903
2203,7,Tokyo,78864
2203,8,Niigata,10895
2203,8,Tokyo,92305
2203,9,Niigata,10795
2203,9,Tokyo,88776
2203,10,Niigata,10520
2203,10,Tokyo,81687
2203,11,Niigata,16536
2203,11,Tokyo,76680
2203,12,Niigata,9895
2203,12,Tokyo,81101
2203,13,Niigata,9477
2203,13,Tokyo,85555
2203,14,Niigata,10371
2203,14,Tokyo,86119
2203,15,Niigata,9517
2203,15,Tokyo,72806
2203,16,Niigata,14560
2203,16,Tokyo,75305
2203,17,Niigata,10289
2203,17,Tokyo,69912
2203,18,Niigata,8480
2203,18,Tokyo,70389
2203,19,Niigata,10417
2203,19,Tokyo,71910
2203,20,Niigata,8822
2203,20,Tokyo,73666
2203,21,Niigata,8419
2203,21,Tokyo,61202
2203,22,Niigata,9432
2203,22,Tokyo,65566
2203,23,Niigata,10160
2203,23,Tokyo,67759
2203,24,Niigata,10570
2203,24,Tokyo,79235
2203,25,Niigata,10570
2203,25,Tokyo,78554
2203,26,Niigata,10632
2203,26,Tokyo,77066
2203,27,Niigata,10894
2203,27,Tokyo,66915
2203,28,Niigata,9280
2203,28,Tokyo,52686
2203,29,Niigata,9938
2203,29,Tokyo,51959
2203,30,Niigata,9977
2203,30,Tokyo,68413
2203,31,Niigata,10830
2203,31,Tokyo,86271
2203,32,Niigata,10161
2203,32,Tokyo,83753
2203,33,Niigata,11226
2203,33,Tokyo,84562
2203,34,Niigata,11519
2203,34,Tokyo,84257
2203,35,Niigata,11450
2203,35,Tokyo,72894
2203,36,Niigata,11436
2203,36,Tokyo,62321
2203,37,Niigata,10978
2203,37,Tokyo,76120
2203,38,Niigata,11153
2203,38,Tokyo,80306
2203,39,Niigata,10004
2203,39,Tokyo,76423
2203,40,Niigata,9695
2203,40,Tokyo,74794
2203,41,Niigata,10327
2203,41,Tokyo,74106
2203,42,Niigata,10059
2203,42,Tokyo,57477
2203,43,Niigata,9783
2203,43,Tokyo,52978
2203,44,Niigata,9121
2203,44,Tokyo,58067
2203,45,Niigata,8738
2203,45,Tokyo,75371
2203,46,Niigata,9085
2203,46,Tokyo,71823
2204,1,Niigata,10840
2204,1,Tokyo,22987
2204,2,Niigata,16948
2204,2,Tokyo,22881
2204,3,Niigata,9779
2204,3,Tokyo,21213
2204,4,Niigata,10170
2204,4,Tokyo,23921
2204,5,Niigata,10172
2204,5,Tokyo,26646
2204,6,Niigata,16147
2204,6,Tokyo,26241
2204,7,Niigata,8414
2204,7,Tokyo,25525
2204,8,Niigata,14616
2204,8,Tokyo,25276
2204,9,Niigata,14218
2204,9,Tokyo,21258
2204,10,Niigata,13919
2204,10,Tokyo,19567
2204,11,Niigata,7646
2204,11,Tokyo,21975
2204,12,Niigata,7858
2204,12,Tokyo,23408
2204,13,Niigata,7280
2204,13,Tokyo,23997
2204,14,Niigata,7347
2204,14,Tokyo,25394
2204,15,Niigata,7335
2204,15,Tokyo,31683
2204,16,Niigata,7878
2204,16,Tokyo,24706
2204,17,Niigata,9603
2204,17,Tokyo,22182
2204,18,Niigata,11532
2204,18,Tokyo,24260
2204,19,Niigata,12575
2204,19,Tokyo,27865
2204,20,Niigata,9997
2204,20,Tokyo,28435
2204,21,Niigata,9695
2204,21,Tokyo,26870
2204,22,Niigata,9350
2204,22,Tokyo,27784
2204,23,Niigata,9680
2204,23,Tokyo,41248
2204,24,Niigata,9940
2204,24,Tokyo,37107
2204,25,Niigata,9268
2204,25,Tokyo,39961
2204,26,Niigata,8794
2204,26,Tokyo,40373
2204,27,Niigata,8395
2204,27,Tokyo,36696
2204,28,Niigata,7798
2204,28,Tokyo,32905
2204,29,Niigata,8273
2204,29,Tokyo,33893
2204,30,Niigata,7935
2204,30,Tokyo,38344
2204,31,Niigata,7455
2204,31,Tokyo,36853
2204,32,Niigata,8133
2204,32,Tokyo,38123
2204,33,Niigata,10209
2204,33,Tokyo,43531
2204,34,Niigata,9976
2204,34,Tokyo,46382
2204,35,Niigata,8685
2204,35,Tokyo,44697
2204,36,Niigata,7903
2204,36,Tokyo,45899
2204,37,Niigata,8265
2204,37,Tokyo,52379
2204,38,Niigata,8195
2204,38,Tokyo,49856
2204,39,Niigata,7906
2204,39,Tokyo,47412
2204,40,Niigata,6533
2204,40,Tokyo,49318
2204,41,Niigata,7089
2204,41,Tokyo,52286
2204,42,Niigata,5924
2204,42,Tokyo,54998
2204,43,Niigata,5750
2204,43,Tokyo,49895
2204,44,Niigata,5241
2204,44,Tokyo,43684
2204,45,Niigata,5021
2204,45,Tokyo,44778
2204,46,Niigata,4824
2204,46,Tokyo,45074
2300,1,Niigata,21614
2300,1,Tokyo,96491
2300,2,Niigata,23439
2300,2,Tokyo,97182
2300,3,Niigata,23819
2300,3,Tokyo,97312
2300,4,Niigata,23653
2300,4,Tokyo,106553
2300,5,Niigata,23463
2300,5,Tokyo,101299
2300,6,Niigata,28691
2300,6,Tokyo,120007
2300,7,Niigata,23994
2300,7,Tokyo,147137
2300,8,Niigata,18548
2300,8,Tokyo,151099
2300,9,Niigata,18565
2300,9,Tokyo,131806
2300,10,Niigata,16664
2300,10,Tokyo,125206
2300,11,Niigata,16765
2300,11,Tokyo,113980
2300,12,Niigata,16720
2300,12,Tokyo,123490
2300,13,Niigata,14511
2300,13,Tokyo,117054
2300,14,Niigata,20593
2300,14,Tokyo,145507
2300,15,Niigata,17561
2300,15,Tokyo,134870
2300,16,Niigata,17221
2300,16,Tokyo,138549
2300,17,Niigata,15953
2300,17,Tokyo,130944
2300,18,Niigata,14723
2300,18,Tokyo,131479
2300,19,Niigata,17373
2300,19,Tokyo,169186
2300,20,Niigata,17134
2300,20,Tokyo,182553
2300,21,Niigata,16051
2300,21,Tokyo,164220
2300,22,Niigata,15492
2300,22,Tokyo,167424
2300,23,Niigata,15307
2300,23,Tokyo,161479
2300,24,Niigata,15436
2300,24,Tokyo,163039
2300,25,Niigata,14797
2300,25,Tokyo,184763
2300,26,Niigata,14413
2300,26,Tokyo,166431
2300,27,Niigata,19800
2300,27,Tokyo,165750
2300,28,Niigata,14313
2300,28,Tokyo,164360
2300,29,Niigata,20411
2300,29,Tokyo,162961
2300,30,Niigata,24543
2300,30,Tokyo,168594
2300,31,Niigata,19985
2300,31,Tokyo,169402
2300,32,Niigata,13242
2300,32,Tokyo,164247
2300,33,Niigata,14749
2300,33,Tokyo,187399
2300,34,Niigata,15352
2300,34,Tokyo,189180
2300,35,Niigata,13702
2300,35,Tokyo,186075
2300,36,Niigata,14358
2300,36,Tokyo,154609
2300,37,Niigata,13229
2300,37,Tokyo,140446
2300,38,Niigata,13949
2300,38,Tokyo,135475
2300,39,Niigata,13384
2300,39,Tokyo,138053
2300,40,Niigata,13044
2300,40,Tokyo,135567
2300,41,Niigata,15365
2300,41,Tokyo,133336
2300,42,Niigata,13260
2300,42,Tokyo,119273
2300,43,Niigata,12938
2300,43,Tokyo,124576
2300,44,Niigata,12496
2300,44,Tokyo,111200
2300,45,Niigata,12522
2300,45,Tokyo,113756
2300,46,Niigata,12886
2300,46,Tokyo,119791
2301,1,Niigata,1590
2301,1,Tokyo,24218
2301,2,Niigata,1742
2301,2,Tokyo,36049
2301,3,Niigata,1799
2301,3,Tokyo,28253
2301,4,Niigata,1823
2301,4,Tokyo,28265
2301,5,Niigata,2205
2301,5,Tokyo,30676
2301,6,Niigata,2700
2301,6,Tokyo,30481
2301,7,Niigata,2653
2301,7,Tokyo,28053
2301,8,Niigata,2783
2301,8,Tokyo,28812
2301,9,Niigata,2225
2301,9,Tokyo,27221
2301,10,Niigata,2382
2301,10,Tokyo,27682
2301,11,Niigata,2037
2301,11,Tokyo,25949
2301,12,Niigata,2371
2301,12,Tokyo,28683
2301,13,Niigata,2175
2301,13,Tokyo,28397
2301,14,Niigata,2511
2301,14,Tokyo,29783
2301,15,Niigata,3802
2301,15,Tokyo,30388
2301,16,Niigata,3210
2301,16,Tokyo,42034
2301,17,Niigata,1909
2301,17,Tokyo,39391
2301,18,Niigata,1845
2301,18,Tokyo,35498
2301,19,Niigata,2137
2301,19,Tokyo,43110
2301,20,Niigata,2609
2301,20,Tokyo,46891
2301,21,Niigata,1206
2301,21,Tokyo,47087
2301,22,Niigata,1094
2301,22,Tokyo,47817
2301,23,Niigata,1129
2301,23,Tokyo,45303
2301,24,Niigata,1068
2301,24,Tokyo,43875
2301,25,Niigata,965
2301,25,Tokyo,45739
2301,26,Niigata,973
2301,26,Tokyo,40965
2301,27,Niigata,1117
2301,27,Tokyo,35160
2301,28,Niigata,1008
2301,28,Tokyo,34389
2301,29,Niigata,985
2301,29,Tokyo,34525
2301,30,Niigata,1015
2301,30,Tokyo,31900
2301,31,Niigata,911
2301,31,Tokyo,33764
2301,32,Niigata,914
2301,32,Tokyo,32829
2301,33,Niigata,1156
2301,33,Tokyo,34206
2301,34,Niigata,1545
2301,34,Tokyo,36585
2301,35,Niigata,1342
2301,35,Tokyo,35349
2301,36,Niigata,1586
2301,36,Tokyo,31468
2301,37,Niigata,1354
2301,37,Tokyo,32911
2301,38,Niigata,1304
2301,38,Tokyo,30519
2301,39,Niigata,1193
2301,39,Tokyo,26417
2301,40,Niigata,1226
2301,40,Tokyo,25770
2301,41,Niigata,1410
2301,41,Tokyo,25336
2301,42,Niigata,1407
2301,42,Tokyo,23130
2301,43,Niigata,2259
2301,43,Tokyo,21223
2301,44,Niigata,1358
2301,44,Tokyo,19765
2301,45,Niigata,1600
2301,45,Tokyo,23832
2301,46,Niigata,1454
2301,46,Tokyo,24103
2302,1,Niigata,10864
2302,1,Tokyo,2372
2302,2,Niigata,10321
2302,2,Tokyo,2511
2302,3,Niigata,10121
2302,3,Tokyo,2665
2302,4,Niigata,10805
2302,4,Tokyo,3245
2302,5,Niigata,19293
2302,5,Tokyo,7773
2302,6,Niigata,25666
2302,6,Tokyo,5460
2302,7,Niigata,23297
2302,7,Tokyo,3371
2302,8,Niigata,31139
2302,8,Tokyo,3150
2302,9,Niigata,20739
2302,9,Tokyo,8757
2302,10,Niigata,21232
2302,10,Tokyo,2944
2302,11,Niigata,14891
2302,11,Tokyo,2517
2302,12,Niigata,11805
2302,12,Tokyo,2441
2302,13,Niigata,11573
2302,13,Tokyo,2000
2302,14,Niigata,15162
2302,14,Tokyo,2007
2302,15,Niigata,26811
2302,15,Tokyo,1819
2302,16,Niigata,8093
2302,16,Tokyo,2294
2302,17,Niigata,7738
2302,17,Tokyo,1999
2302,18,Niigata,12431
2302,18,Tokyo,2900
2302,19,Niigata,8491
2302,19,Tokyo,2546
2302,20,Niigata,8176
2302,20,Tokyo,2385
2302,21,Niigata,8484
2302,21,Tokyo,2498
2302,22,Niigata,12729
2302,22,Tokyo,1827
2302,23,Niigata,8054
2302,23,Tokyo,2026
2302,24,Niigata,13539
2302,24,Tokyo,2151
2302,25,Niigata,12013
2302,25,Tokyo,1668
2302,26,Niigata,9969
2302,26,Tokyo,1610
2302,27,Niigata,9288
2302,27,Tokyo,1466
2302,28,Niigata,9086
2302,28,Tokyo,1395
2302,29,Niigata,8526
2302,29,Tokyo,1420
2302,30,Niigata,7763
2302,30,Tokyo,1286
2302,31,Niigata,6630
2302,31,Tokyo,1139
2302,32,Niigata,6874
2302,32,Tokyo,1122
2302,33,Niigata,7060
2302,33,Tokyo,1002
2302,34,Niigata,7050
2302,34,Tokyo,1111
2302,35,Niigata,11974
2302,35,Tokyo,1166
2302,36,Niigata,10040
2302,36,Tokyo,1237
2302,37,Niigata,10989
2302,37,Tokyo,1118
2302,38,Niigata,10551
2302,38,Tokyo,1112
2302,39,Niigata,8159
2302,39,Tokyo,1112
2302,40,Niigata,8707
2302,40,Tokyo,1086
2302,41,Niigata,9502
2302,41,Tokyo,1387
2302,42,Niigata,10003
2302,42,Tokyo,1301
2302,43,Niigata,10490
2302,43,Tokyo,1521
2302,44,Niigata,10678
2302,44,Tokyo,2011
2302,45,Niigata,13574
2302,45,Tokyo,1666
2302,46,Niigata,13714
2302,46,Tokyo,1484
2400,1,Niigata,4439
2400,1,Tokyo,10848
2400,2,Niigata,5050
2400,2,Tokyo,10319
2400,3,Niigata,5133
2400,3,Tokyo,8473
2400,4,Niigata,4677
2400,4,Tokyo,8495
2400,5,Niigata,4605
2400,5,Tokyo,8975
2400,6,Niigata,4580
2400,6,Tokyo,8740
2400,7,Niigata,4111
2400,7,Tokyo,8108
2400,8,Niigata,5685
2400,8,Tokyo,7680
2400,9,Niigata,4060
2400,9,Tokyo,7435
2400,10,Niigata,4187
2400,10,Tokyo,7920
2400,11,Niigata,4621
2400,11,Tokyo,6969
2400,12,Niigata,3945
2400,12,Tokyo,8579
2400,13,Niigata,4627
2400,13,Tokyo,6467
2400,14,Niigata,4510
2400,14,Tokyo,7036
2400,15,Niigata,4318
2400,15,Tokyo,6722
2400,16,Niigata,4066
2400,16,Tokyo,6026
2400,17,Niigata,4397
2400,17,Tokyo,6195
2400,18,Niigata,4398
2400,18,Tokyo,7372
2400,19,Niigata,5091
2400,19,Tokyo,7806
2400,20,Niigata,4861
2400,20,Tokyo,7705
2400,21,Niigata,4723
2400,21,Tokyo,7379
2400,22,Niigata,4864
2400,22,Tokyo,6882
2400,23,Niigata,5463
2400,23,Tokyo,6611
2400,24,Niigata,5877
2400,24,Tokyo,6758
2400,25,Niigata,5094
2400,25,Tokyo,6550
2400,26,Niigata,4846
2400,26,Tokyo,7083
2400,27,Niigata,4639
2400,27,Tokyo,6723
2400,28,Niigata,4452
2400,28,Tokyo,6307
2400,29,Niigata,5320
2400,29,Tokyo,6794
2400,30,Niigata,5023
2400,30,Tokyo,6329
2400,31,Niigata,5154
2400,31,Tokyo,5728
2400,32,Niigata,4704
2400,32,Tokyo,5952
2400,33,Niigata,5890
2400,33,Tokyo,6365
2400,34,Niigata,6236
2400,34,Tokyo,5550
2400,35,Niigata,5823
2400,35,Tokyo,5702
2400,36,Niigata,5083
2400,36,Tokyo,6109
2400,37,Niigata,5877
2400,37,Tokyo,7041
2400,38,Niigata,5620
2400,38,Tokyo,7219
2400,39,Niigata,5450
2400,39,Tokyo,5971
2400,40,Niigata,5081
2400,40,Tokyo,5830
2400,41,Niigata,6365
2400,41,Tokyo,7575
2400,42,Niigata,6464
2400,42,Tokyo,7916
2400,43,Niigata,6079
2400,43,Tokyo,9063
2400,44,Niigata,5622
2400,44,Tokyo,10358
2400,45,Niigata,5289
2400,45,Tokyo,9793
2400,46,Niigata,5772
2400,46,Tokyo,10441
2401,1,Niigata,5570
2401,1,Tokyo,5071373
2401,2,Niigata,4422
2401,2,Tokyo,4907679
2401,3,Niigata,4543
2401,3,Tokyo,4330788
2401,4,Niigata,4377
2401,4,Tokyo,5067380
2401,5,Niigata,3773
2401,5,Tokyo,5510242
2401,6,Niigata,4174
2401,6,Tokyo,4318197
2401,7,Niigata,3746
2401,7,Tokyo,5085502
2401,8,Niigata,5917
2401,8,Tokyo,4896035
2401,9,Niigata,5895
2401,9,Tokyo,5045391
2401,10,Niigata,5855
2401,10,Tokyo,4955033
2401,11,Niigata,12718
2401,11,Tokyo,4689310
2401,12,Niigata,19076
2401,12,Tokyo,4711762
2401,13,Niigata,16887
2401,13,Tokyo,4678066
2401,14,Niigata,17503
2401,14,Tokyo,4485531
2401,15,Niigata,17009
2401,15,Tokyo,4640568
2401,16,Niigata,18730
2401,16,Tokyo,4582805
2401,17,Niigata,15750
2401,17,Tokyo,4737903
2401,18,Niigata,15225
2401,18,Tokyo,5243698
2401,19,Niigata,15518
2401,19,Tokyo,5070370
2401,20,Niigata,15106
2401,20,Tokyo,4965785
2401,21,Niigata,14567
2401,21,Tokyo,4402024
2401,22,Niigata,14589
2401,22,Tokyo,4808793
2401,23,Niigata,14535
2401,23,Tokyo,5252937
2401,24,Niigata,15025
2401,24,Tokyo,4218931
2401,25,Niigata,14996
2401,25,Tokyo,4667235
2401,26,Niigata,12614
2401,26,Tokyo,4672605
2401,27,Niigata,3389
2401,27,Tokyo,4677859
2401,28,Niigata,2977
2401,28,Tokyo,4581070
2401,29,Niigata,7047
2401,29,Tokyo,4793762
2401,30,Niigata,9170
2401,30,Tokyo,4917742
2401,31,Niigata,11253
2401,31,Tokyo,4435703
2401,32,Niigata,3030
2401,32,Tokyo,3063754
2401,33,Niigata,3025
2401,33,Tokyo,2153505
2401,34,Niigata,3353
2401,34,Tokyo,1656533
2401,35,Niigata,2163
2401,35,Tokyo,1509812
2401,36,Niigata,2094
2401,36,Tokyo,1472909
2401,37,Niigata,1958
2401,37,Tokyo,1409118
2401,38,Niigata,1664
2401,38,Tokyo,1646794
2401,39,Niigata,2130
2401,39,Tokyo,4075239
2401,40,Niigata,2561
2401,40,Tokyo,4060224
2401,41,Niigata,2752
2401,41,Tokyo,4308288
2401,42,Niigata,2738
2401,42,Tokyo,4097323
2401,43,Niigata,2659
2401,43,Tokyo,3968017
2401,44,Niigata,3218
2401,44,Tokyo,4015275
2401,45,Niigata,3205
2401,45,Tokyo,3798474
2401,46,Niigata,2536
2401,46,Tokyo,3634009
2900,1,Niigata,1134
2900,1,Tokyo,4154
2900,2,Niigata,994
2900,2,Tokyo,4717
2900,3,Niigata,939
2900,3,Tokyo,3608
2900,4,Niigata,950
