category_min_id,week_num,cv_cnt
23,12,511
23,13,568
23,14,544
23,15,529
23,16,595
23,17,651
23,18,562
23,19,607
23,20,679
23,21,781
23,22,805
23,23,626
23,24,634
23,25,807
23,26,787
23,27,612
23,28,621
23,29,625
23,30,587
23,31,556
23,32,535
23,33,510
23,34,549
23,35,550
23,36,488
23,37,487
23,38,489
23,39,514
23,40,385
23,41,361
23,42,384
23,43,364
23,44,316
23,45,374
24,1,86
24,2,101
24,3,110
24,4,87
24,5,100
24,6,114
24,7,103
24,8,134
24,9,131
24,10,155
24,11,128
24,12,143
24,13,124
24,14,161
24,15,243
24,16,219
24,17,131
24,18,84
24,19,109
24,20,158
24,21,87
24,22,79
24,23,76
24,24,82
24,25,81
24,26,81
24,27,75
24,28,74
24,29,72
24,30,60
24,31,59
24,32,67
24,33,97
24,34,104
24,35,92
24,36,117
24,37,101
24,38,121
24,39,90
24,40,93
24,41,124
24,42,114
24,43,124
24,44,81
24,45,114
25,1,3554
25,2,3648
25,3,4357
25,4,4129
25,5,4228
25,6,4129
25,7,4040
25,8,4082
25,9,4052
25,10,3948
25,11,3742
25,12,4093
25,13,4739
25,14,4863
25,15,4346
25,16,4511
25,17,4616
25,18,4567
25,19,4698
25,20,4834
25,21,4881
25,22,5052
25,23,4618
25,24,3511
25,25,2933
25,26,2478
25,27,2682
25,28,2481
25,29,2501
25,30,2595
25,31,2537
25,32,2449
25,33,3218
25,34,3230
25,35,3783
25,36,3422
25,37,3101
25,38,3417
25,39,3174
25,40,2875
25,41,3125
25,42,2999
25,43,2899
25,44,2938
25,45,2744
26,1,8221
26,2,7241
26,3,5948
26,4,6274
26,5,6642
26,6,5775
26,7,6010
26,8,6356
26,9,7071
26,10,6451
26,11,5830
26,12,5759
26,13,5941
26,14,5686
26,15,5472
26,16,5814
26,17,5976
26,18,5377
26,19,5511
26,20,5514
26,21,5212
26,22,5916
26,23,4943
26,24,4622
26,25,4258
26,26,5002
26,27,4584
26,28,4200
26,29,4725
26,30,4484
26,31,4964
26,32,4357
26,33,4531
26,34,3786
26,35,4508
26,36,4783
26,37,3943
26,38,3948
26,39,4603
26,40,4394
26,41,4652
26,42,4625
26,43,4122
26,44,3735
26,45,5707
27,1,19235
27,2,18670
27,3,18057
27,4,13869
27,5,12160
27,6,10690
27,7,13031
27,8,12502
27,9,10444
27,10,11055
27,11,10124
27,12,11657
27,13,10450
27,14,9484
27,15,9159
27,16,12239
27,17,11725
27,18,9552
27,19,10412
27,20,11006
27,21,11914
27,22,8559
27,23,9847
27,24,9754
27,25,10958
27,26,12681
27,27,13871
27,28,14174
27,29,14929
27,30,12490
27,31,10506
27,32,12785
27,33,7877
27,34,8561
27,35,7429
27,36,7033
27,37,7637
27,38,9289
27,39,7821
27,40,7679
27,41,7782
27,42,8160
27,43,8302
27,44,6729
27,45,8350
28,1,1802
28,2,1519
28,3,1341
28,4,1187
28,5,1025
28,6,930
28,7,795
28,8,978
28,9,636
28,10,518
28,11,499
28,12,437
28,13,413
28,14,502
28,15,379
28,16,428
28,17,405
28,18,314
28,19,440
28,20,392
28,21,269
28,22,340
28,23,313
28,24,290
28,25,328
28,26,471
28,27,359
28,28,490
28,29,482
28,30,366
28,31,353
28,32,293
28,33,222
28,34,321
28,35,247
28,36,236
28,37,301
28,38,293
28,39,510
28,40,535
28,41,435
28,42,557
28,43,493
28,44,585
28,45,498
29,1,3380
29,2,3152
29,3,3353
29,4,2846
29,5,2696
29,6,2531
29,7,3641
29,8,2138
29,9,2062
29,10,1762
29,11,2407
29,12,2037
29,13,1417
29,14,1391
29,15,1312
29,16,1705
29,17,1536
29,18,1456
29,19,1758
29,20,2133
29,21,1795
29,22,1178
29,23,1525
29,24,1825
29,25,2419
29,26,2442
29,27,2439
29,28,3369
29,29,2911
29,30,3052
29,31,2094
29,32,4200
29,33,1742
29,34,1617
29,35,1516
29,36,1538
29,37,1497
29,38,1937
29,39,1636
29,40,1181
29,41,1712
29,42,1690
29,43,1545
29,44,1344
29,45,1329
30,1,285
30,2,309
30,3,270
30,4,249
30,5,297
30,6,286
30,7,284
30,8,296
30,9,325
30,10,332
30,11,277
30,12,341
30,13,346
30,14,392
30,15,382
30,16,505
30,17,478
30,18,550
30,19,568
30,20,581
30,21,574
30,22,631
30,23,529
30,24,557
30,25,479
30,26,445
30,27,526
30,28,552
30,29,458
30,30,449
30,31,435
30,32,429
30,33,349
30,34,345
30,35,360
30,36,298
30,37,254
30,38,233
30,39,201
30,40,190
30,41,195
30,42,150
30,43,148
30,44,148
30,45,139
31,1,304
31,2,254
31,3,286
31,4,273
31,5,284
31,6,273
31,7,207
31,8,241
31,9,219
31,10,230
31,11,200
31,12,202
31,13,195
31,14,189
31,15,181
31,16,170
31,17,196
31,18,197
31,19,188
31,20,164
31,21,194
31,22,197
31,23,199
31,24,152
31,25,163
31,26,174
31,27,138
31,28,162
31,29,150
31,30,134
31,31,132
31,32,142
31,33,181
31,34,134
31,35,145
31,36,189
31,37,158
31,38,184
31,39,125
31,40,133
31,41,137
31,42,148
31,43,162
31,44,127
31,45,122
32,1,166
32,2,123
32,3,103
32,4,70
32,5,87
32,6,116
32,7,149
32,8,158
32,9,87
32,10,75
32,11,60
32,12,50
32,13,118
32,14,137
32,15,103
32,16,130
32,17,90
32,18,64
32,19,84
32,20,114
32,21,122
32,22,100
32,23,137
32,24,75
32,25,87
32,26,102
32,27,81
32,28,72
32,29,59
32,30,63
32,31,93
32,32,67
32,33,96
32,34,116
32,35,111
32,36,68
32,37,70
32,38,112
32,39,246
32,40,80
32,41,66
32,42,98
32,43,98
32,44,146
32,45,80
33,1,117
33,2,126
33,3,130
33,4,136
33,5,106
33,6,125
33,7,125
33,8,107
33,9,99
33,10,125
33,11,112
33,12,107
33,13,89
33,14,106
33,15,97
33,16,69
33,17,98
33,18,83
33,19,103
33,20,63
33,21,68
33,22,81
33,23,84
33,24,72
33,25,84
33,26,85
33,27,114
33,28,96
33,29,108
33,30,88
33,31,75
33,32,94
33,33,87
33,34,91
33,35,83
33,36,74
33,37,61
33,38,63
33,39,61
33,40,54
33,41,70
33,42,48
33,43,64
33,44,53
33,45,63
34,1,412
34,2,411
34,3,440
34,4,409
34,5,390
34,6,355
34,7,332
34,8,324
34,9,327
34,10,307
34,11,267
34,12,277
34,13,289
34,14,308
34,15,341
34,16,303
34,17,285
34,18,196
34,19,299
34,20,332
34,21,335
34,22,341
34,23,337
34,24,302
34,25,314
34,26,352
34,27,378
34,28,321
34,29,338
34,30,357
34,31,384
34,32,371
34,33,409
34,34,427
34,35,394
34,36,499
34,37,487
34,38,492
34,39,457
34,40,473
34,41,652
34,42,640
34,43,573
34,44,539
34,45,575
35,1,813
35,2,769
35,3,776
35,4,910
35,5,842
35,6,814
35,7,753
35,8,627
35,9,584
35,10,727
35,11,615
35,12,770
35,13,692
35,14,750
35,15,720
35,16,740
35,17,729
35,18,675
35,19,745
35,20,695
35,21,670
35,22,705
35,23,765
35,24,742
35,25,619
35,26,556
35,27,514
35,28,477
35,29,477
35,30,443
35,31,491
35,32,440
35,33,581
35,34,496
35,35,552
35,36,557
35,37,518
35,38,535
35,39,575
35,40,426
35,41,464
35,42,534
35,43,506
35,44,560
35,45,592
36,1,425
36,2,488
36,3,470
36,4,514
36,5,448
36,6,402
36,7,413
36,8,429
36,9,453
36,10,453
36,11,369
36,12,390
36,13,393
36,14,349
36,15,324
36,16,388
36,17,367
36,18,349
36,19,411
36,20,377
36,21,397
36,22,454
36,23,511
36,24,442
36,25,490
36,26,551
36,27,498
36,28,433
36,29,476
36,30,420
36,31,417
36,32,382
36,33,468
36,34,466
36,35,367
36,36,415
36,37,432
36,38,423
36,39,425
36,40,407
36,41,447
36,42,332
36,43,420
36,44,366
36,45,336
37,1,70
37,2,67
37,3,79
37,4,73
37,5,71
37,6,66
37,7,62
37,8,38
37,9,49
37,10,59
37,11,55
37,12,60
37,13,56
37,14,67
37,15,52
37,16,40
37,17,52
37,18,40
37,19,57
37,20,37
37,21,26
37,22,39
37,23,42
37,24,25
37,25,45
37,26,34
37,27,50
37,28,40
37,29,39
37,30,47
37,31,37
37,32,39
37,33,38
37,34,42
37,35,36
37,36,37
37,37,24
37,38,23
37,39,25
37,40,28
37,41,39
37,42,28
37,43,25
37,44,24
37,45,30
38,1,108
38,2,137
38,3,133
38,4,95
38,5,97
38,6,76
38,7,111
38,8,90
38,9,98
38,10,101
38,11,92
38,12,117
38,13,95
38,14,103
38,15,93
38,16,94
38,17,79
38,18,66
38,19,107
38,20,80
38,21,51
38,22,43
38,23,74
38,24,60
38,25,65
38,26,55
38,27,53
38,28,68
38,29,35
38,30,42
38,31,52
38,32,38
38,33,46
38,34,59
38,35,52
38,36,47
38,37,52
38,38,41
38,39,48
38,40,50
38,41,74
38,42,58
38,43,49
38,44,40
38,45,43
39,1,34
39,2,58
39,3,72
39,4,70
39,5,63
39,6,35
39,7,47
39,8,56
39,9,38
39,10,53
39,11,48
39,12,34
39,13,59
39,14,49
39,15,56
39,16,71
39,17,63
39,18,48
39,19,73
39,20,81
39,21,118
39,22,84
39,23,82
39,24,74
39,25,87
39,26,78
39,27,89
39,28,79
39,29,61
39,30,102
39,31,90
39,32,70
39,33,75
39,34,124
39,35,114
39,36,98
39,37,90
39,38,74
39,39,67
39,40,78
39,41,69
39,42,73
39,43,86
39,44,66
39,45,84
40,1,127
40,2,220
40,3,178
40,4,155
40,5,104
40,6,130
40,7,140
40,8,116
40,9,119
40,10,145
40,11,117
40,12,129
40,13,133
40,14,129
40,15,185
40,16,246
40,17,183
40,18,167
40,19,248
40,20,165
40,21,171
40,22,184
40,23,179
40,24,169
40,25,155
40,26,208
40,27,261
40,28,164
40,29,182
40,30,173
40,31,165
40,32,120
40,33,133
40,34,175
40,35,195
40,36,233
40,37,160
40,38,160
40,39,127
40,40,139
40,41,163
40,42,132
40,43,164
40,44,156
40,45,187
41,1,294
41,2,345
41,3,327
41,4,320
41,5,265
41,6,253
41,7,279
41,8,310
41,9,302
41,10,282
41,11,255
41,12,259
41,13,257
41,14,235
41,15,205
41,16,223
41,17,251
41,18,222
41,19,258
41,20,235
41,21,255
41,22,230
41,23,251
41,24,233
41,25,256
41,26,328
41,27,291
41,28,209
41,29,228
41,30,182
41,31,155
41,32,152
41,33,188
41,34,183
41,35,162
41,36,157
41,37,141
41,38,130
41,39,153
41,40,129
41,41,141
41,42,116
41,43,149
41,44,179
41,45,170
42,1,74
42,2,104
42,3,124
42,4,83
42,5,107
42,6,77
42,7,94
42,8,88
42,9,94
42,10,74
42,11,82
42,12,113
42,13,166
42,14,111
42,15,78
42,16,89
42,17,90
42,18,83
42,19,106
42,20,145
42,21,113
42,22,131
42,23,115
42,24,129
42,25,85
42,26,108
42,27,100
42,28,89
42,29,87
42,30,78
42,31,66
42,32,75
42,33,84
42,34,85
42,35,84
42,36,106
42,37,105
42,38,79
42,39,92
42,40,92
42,41,82
42,42,96
42,43,68
42,44,77
42,45,65
43,1,48
43,2,58
43,3,72
43,4,62
43,5,66
43,6,84
43,7,68
43,8,56
43,9,70
43,10,72
43,11,63
43,12,68
43,13,56
43,14,65
43,15,58
43,16,55
43,17,73
43,18,50
43,19,65
43,20,70
43,21,77
43,22,74
43,23,68
43,24,60
43,25,70
43,26,71
43,27,52
43,28,59
43,29,49
43,30,61
43,31,64
43,32,40
43,33,65
43,34,57
43,35,65
43,36,58
43,37,47
43,38,42
43,39,54
43,40,58
43,41,61
43,42,42
43,43,51
43,44,38
43,45,35
44,1,560
44,2,329
44,3,170
44,4,215
44,5,238
44,6,151
44,7,62
44,8,48
44,9,52
44,10,27
44,11,20
44,12,9
44,13,12
44,14,20
44,15,20
44,16,18
44,17,16
44,18,9
44,19,16
44,20,17
44,21,20
44,22,22
44,23,16
44,24,13
44,25,16
44,26,13
44,27,10
44,28,10
44,29,10
44,30,8
44,31,15
44,32,8
44,33,13
44,34,20
44,35,20
44,36,9
44,37,19
44,38,8
44,39,37
44,40,15
44,41,10
44,42,6
44,43,9
44,44,12
44,45,8
45,1,35
45,2,40
45,3,29
45,4,31
45,5,44
45,6,30
45,7,29
45,8,46
45,9,39
45,10,31
45,11,50
45,12,52
45,13,42
45,14,49
45,15,44
45,16,45
45,17,48
45,18,31
45,19,42
45,20,67
45,21,34
45,22,46
45,23,43
45,24,38
45,25,31
45,26,25
45,27,29
45,28,20
45,29,20
45,30,28
45,31,25
45,32,13
45,33,28
45,34,19
45,35,33
45,36,30
45,37,25
45,38,29
45,39,22
45,40,32
45,41,30
45,42,30
45,43,29
45,44,28
45,45,28
46,1,18
46,2,12
46,3,21
46,4,21
46,5,7
46,6,13
46,7,13
46,8,11
46,9,13
46,10,9
46,11,7
46,12,12
46,13,2
46,14,4
46,15,9
46,16,17
46,17,10
46,18,7
46,19,6
46,20,9
46,21,9
46,22,4
46,23,8
46,24,3
46,25,7
46,26,7
46,27,9
46,28,6
46,29,2
46,30,4
46,31,4
46,32,1
46,33,4
46,34,3
46,35,5
46,36,6
46,37,7
46,38,8
46,39,3
46,40,4
46,41,6
46,42,8
46,43,9
46,44,7
46,45,6
47,1,29
47,2,26
47,3,19
47,4,25
47,5,5
47,6,3
47,7,6
47,8,1
47,9,4
47,10,3
47,11,2
47,12,5
47,13,1
47,14,7
47,15,3
47,16,4
47,17,3
47,19,3
47,20,7
47,21,4
47,22,4
47,23,2
47,24,8
47,25,1
47,26,2
47,27,2
47,28,2
47,29,1
47,30,3
47,31,8
47,32,5
47,33,5
47,34,3
47,35,4
47,36,3
47,37,4
47,38,8
47,39,9
47,40,4
47,41,6
47,42,5
47,43,10
47,44,4
47,45,6
48,1,83
48,2,124
48,3,99
48,4,109
48,5,107
48,6,134
48,7,159
48,8,189
48,9,176
48,10,178
48,11,196
48,12,201
48,13,233
48,14,294
48,15,303
48,16,603
48,17,356
48,18,391
48,19,546
48,20,604
48,21,560
48,22,674
48,23,667
48,24,526
48,25,570
48,26,491
48,27,466
48,28,562
48,29,527
48,30,448
48,31,402
48,32,341
48,33,387
48,34,360
48,35,289
48,36,243
48,37,159
48,38,199
48,39,175
48,40,144
48,41,115
48,42,96
48,43,84
48,44,90
48,45,81
49,1,151
49,2,224
49,3,189
49,4,160
49,5,156
49,6,126
49,7,174
49,8,185
49,9,159
49,10,169
49,11,183
49,12,165
49,13,178
49,14,213
49,15,177
49,16,93
49,17,107
49,18,83
49,19,116
49,20,107
49,21,96
49,22,147
49,23,134
49,24,148
49,25,151
49,26,122
49,27,136
49,28,109
49,29,111
49,30,139
49,31,118
49,32,114
49,33,121
49,34,173
49,35,157
49,36,133
49,37,143
49,38,132
49,39,126
49,40,116
49,41,151
49,42,123
49,43,109
49,44,122
49,45,104
50,1,14
50,2,13
50,3,14
50,4,9
50,5,13
50,6,12
50,7,7
50,8,15
50,9,15
50,10,9
50,11,7
50,12,11
50,13,2
50,14,3
50,15,8
50,16,9
50,17,12
50,18,10
50,19,22
50,20,12
50,21,9
50,22,9
50,23,6
50,24,10
50,25,5
50,26,5
50,27,7
50,28,4
50,29,3
50,30,2
50,31,3
50,32,1
50,33,4
50,34,4
50,35,2
50,36,2
50,37,7
50,38,12
50,39,3
50,40,1
50,41,6
50,42,3
50,43,1
50,44,6
50,45,4
51,1,597
51,2,386
51,3,208
51,4,270
51,5,283
51,6,195
51,7,106
51,8,101
51,9,95
51,10,61
51,11,50
51,12,57
51,13,100
51,14,98
51,15,103
51,16,91
51,17,80
51,18,72
51,19,105
51,20,92
51,21,56
51,22,98
51,23,82
51,24,67
51,25,73
51,26,81
51,27,57
51,28,64
51,29,40
51,30,59
51,31,73
51,32,45
51,33,50
51,34,51
51,35,59
51,36,67
51,37,68
51,38,55
51,39,67
51,40,51
51,41,48
51,42,45
51,43,42
51,44,25
51,45,40
53,1,326
53,2,350
53,3,343
53,4,339
53,5,295
53,6,260
53,7,270
53,8,217
53,9,245
53,10,229
53,11,197
53,12,257
53,13,226
53,14,245
53,15,240
53,16,215
53,17,229
53,18,178
53,19,257
53,20,217
53,21,162
53,22,178
53,23,215
53,24,154
53,25,190
53,26,187
53,27,182
53,28,197
53,29,189
53,30,197
53,31,187
53,32,171
53,33,182
53,34,220
53,35,168
53,36,211
53,37,182
53,38,174
53,39,172
53,40,205
53,41,214
53,42,206
53,43,194
53,44,166
53,45,211
54,1,75
54,2,95
54,3,128
54,4,135
54,5,149
54,6,136
54,7,146
54,8,130
54,9,377
54,10,355
54,11,188
54,12,217
54,13,204
54,14,239
54,15,168
54,16,195
54,17,201
54,18,173
54,19,198
54,20,164
54,21,182
54,22,203
54,23,188
54,24,184
54,25,146
54,26,145
54,27,135
54,28,118
54,29,113
54,30,142
54,31,141
54,32,112
54,33,125
54,34,145
54,35,208
54,36,147
54,37,133
54,38,143
54,39,131
54,40,129
54,41,134
54,42,122
54,43,119
54,44,105
54,45,111
55,1,407
55,2,407
55,3,335
55,4,398
55,5,320
55,6,279
55,7,292
55,8,346
55,9,420
55,10,379
55,11,343
55,12,437
55,13,565
55,14,568
55,15,713
55,16,636
55,17,614
55,18,622
55,19,718
55,20,815
55,21,741
55,22,610
55,23,758
55,24,678
55,25,860
55,26,738
55,27,990
55,28,913
55,29,949
55,30,804
55,31,976
55,32,779
55,33,779
55,34,724
55,35,639
55,36,529
55,37,464
55,38,431
55,39,418
55,40,358
55,41,412
55,42,355
55,43,334
55,44,296
55,45,325
56,1,486
56,2,536
56,3,522
56,4,546
56,5,615
56,6,571
56,7,511
56,8,464
56,9,401
56,10,442
56,11,394
56,12,442
56,13,364
56,14,396
56,15,410
56,16,515
56,17,444
56,18,400
56,19,416
56,20,361
56,21,386
56,22,401
56,23,375
56,24,418
56,25,327
56,26,321
56,27,352
56,28,300
56,29,345
56,30,409
56,31,355
56,32,395
56,33,493
56,34,474
56,35,453
56,36,413
56,37,430
56,38,423
56,39,423
56,40,294
56,41,288
56,42,269
56,43,285
56,44,200
56,45,223
57,1,161
57,2,124
57,3,129
57,4,118
57,5,111
57,6,106
57,7,93
57,8,147
57,9,80
57,10,99
57,11,87
57,12,85
57,13,94
57,14,70
57,15,68
57,16,88
57,17,86
57,18,65
57,19,67
57,20,83
57,21,80
57,22,72
57,23,83
57,24,77
57,25,83
57,26,82
57,27,69
57,28,40
57,29,74
57,30,51
57,31,47
57,32,55
57,33,55
57,34,56
57,35,57
57,36,69
57,37,42
57,38,55
57,39,50
57,40,51
57,41,48
57,42,46
57,43,52
57,44,33
57,45,53
58,1,496
58,2,573
58,3,521
58,4,506
58,5,498
58,6,499
58,7,472
58,8,487
58,9,523
58,10,518
58,11,505
58,12,516
58,13,551
58,14,521
58,15,484
58,16,489
58,17,463
58,18,362
58,19,552
58,20,546
58,21,523
58,22,543
58,23,512
58,24,584
58,25,490
58,26,598
58,27,637
58,28,634
58,29,617
58,30,658
58,31,768
58,32,563
58,33,663
58,34,645
58,35,712
58,36,661
58,37,630
58,38,632
58,39,677
58,40,724
58,41,784
58,42,720
58,43,744
58,44,630
58,45,790
59,6,1
59,7,4
59,11,1
59,13,1
59,14,5
59,15,1
59,16,3
59,18,6
59,19,3
59,20,2
59,21,5
59,22,8
59,23,6
59,24,2
59,25,2
59,26,5
59,27,4
59,28,6
59,29,7
59,30,1
59,31,1
59,33,2
59,34,3
59,35,1
59,36,1
59,40,1
59,41,4
59,43,1
59,45,1
60,1,2
60,2,4
60,3,2
60,6,3
60,8,2
60,9,4
60,10,1
60,11,1
60,12,9
60,13,10
60,14,20
60,15,11
60,16,10
60,17,16
60,18,18
60,19,21
60,20,15
60,21,16
60,22,14
60,23,21
60,24,22
60,25,21
60,26,21
60,27,16
60,28,17
60,29,23
60,30,24
60,31,27
60,32,27
60,33,29
60,34,28
60,35,24
60,36,23
60,37,21
60,38,18
60,39,15
60,40,4
60,41,6
60,42,1
60,43,3
60,44,1
60,45,3
61,1,126
61,2,148
61,3,141
61,4,137
61,5,200
61,6,206
61,7,162
61,8,168
61,9,226
61,10,202
61,11,175
61,12,195
61,13,218
61,14,181
61,15,201
61,16,221
61,17,208
61,18,233
61,19,249
61,20,277
61,21,240
61,22,295
61,23,280
61,24,289
61,25,281
61,26,280
61,27,319
61,28,300
61,29,320
61,30,264
61,31,242
61,32,239
61,33,262
61,34,271
61,35,296
61,36,253
61,37,248
61,38,237
61,39,217
61,40,168
61,41,206
61,42,135
61,43,155
61,44,138
61,45,146
62,1,958
62,2,965
62,3,1067
62,4,996
62,5,1190
62,6,1048
62,7,1020
62,8,1110
62,9,1128
62,10,1090
62,11,1003
62,12,948
62,13,971
62,14,963
62,15,1003
62,16,956
62,17,761
62,18,659
62,19,771
62,20,722
62,21,660
62,22,714
62,23,701
62,24,787
62,25,668
62,26,704
62,27,644
62,28,593
62,29,622
62,30,639
62,31,796
62,32,675
62,33,871
62,34,808
62,35,911
62,36,828
62,37,770
62,38,787
62,39,761
62,40,712
62,41,754
62,42,789
62,43,812
62,44,766
62,45,733
63,1,128
63,2,173
63,3,140
63,4,143
63,5,223
63,6,211
63,7,212
63,8,219
63,9,255
63,10,270
63,11,272
63,12,306
63,13,363
63,14,495
63,15,513
63,16,594
63,17,520
63,18,553
63,19,643
63,20,615
63,21,620
63,22,605
63,23,511
63,24,446
63,25,513
63,26,547
63,27,600
63,28,607
63,29,512
63,30,442
63,31,450
63,32,329
63,33,334
63,34,381
63,35,320
63,36,301
63,37,312
63,38,271
63,39,237
63,40,189
63,41,226
63,42,158
63,43,158
63,44,148
63,45,145
64,1,162
64,2,190
64,3,191
64,4,144
64,5,200
64,6,181
64,7,150
64,8,160
64,9,176
64,10,176
64,11,161
64,12,180
64,13,162
64,14,135
64,15,146
64,16,155
64,17,137
64,18,159
64,19,165
64,20,171
64,21,150
64,22,173
64,23,225
64,24,230
64,25,193
64,26,103
64,27,82
64,28,67
64,29,79
64,30,49
64,31,48
64,32,41
64,33,59
64,34,57
64,35,41
64,36,54
64,37,55
64,38,57
64,39,66
64,40,67
64,41,63
64,42,85
64,43,52
64,44,47
64,45,58
66,1,4
66,2,2
66,4,2
66,5,1
66,6,1
66,7,2
66,8,4
66,9,3
66,10,2
66,11,6
66,12,4
66,13,1
66,14,2
66,16,1
66,17,3
66,20,2
66,21,1
66,24,1
66,25,1
66,26,1
66,27,2
66,28,2
66,29,2
66,30,2
66,32,3
66,34,3
66,35,1
66,36,1
66,37,3
66,38,3
66,39,3
67,1,5
67,2,12
67,3,4
67,4,3
67,5,10
67,6,8
67,7,4
67,8,6
67,9,4
67,10,1
67,11,18
67,12,21
67,13,9
67,14,18
67,15,15
67,16,11
67,17,18
67,18,9
67,19,9
67,20,15
67,21,11
67,22,15
67,23,17
67,24,14
67,25,18
67,26,7
67,27,18
67,28,5
67,29,10
67,30,7
67,31,11
67,32,11
67,33,6
67,34,11
67,35,10
67,36,14
67,37,27
67,38,33
67,39,16
67,40,15
67,41,8
67,42,14
67,43,8
67,44,6
67,45,11
68,1,6
68,2,6
68,3,14
68,4,11
68,5,10
68,6,10
68,7,11
68,8,8
68,9,15
68,10,40
68,11,31
68,12,33
68,13,53
68,14,37
68,15,29
68,16,36
68,17,29
68,18,39
68,19,31
68,20,44
68,21,43
68,22,39
68,23,32
68,24,30
68,25,31
68,26,36
68,27,33
68,28,35
68,29,38
68,30,40
68,31,44
68,32,34
68,33,38
68,34,47
68,35,41
68,36,41
68,37,52
68,38,42
68,39,33
68,40,26
68,41,38
68,42,32
68,43,40
68,44,48
68,45,44
69,5,1
69,6,1
69,8,1
69,12,1
69,13,1
69,16,1
69,22,1
69,26,1
69,28,1
69,29,1
69,31,1
69,36,3
69,37,1
69,39,1
71,6,4
71,8,1
71,11,1
71,15,1
71,19,2
71,20,1
71,21,1
71,23,2
71,34,1
71,38,2
71,39,1
71,40,3
72,1,160
72,2,215
72,3,193
72,4,222
72,5,229
72,6,234
72,7,217
72,8,264
72,9,237
72,10,304
72,11,297
72,12,284
72,13,225
72,14,153
72,15,158
72,16,129
72,17,99
72,18,89
72,19,99
72,20,128
72,21,131
72,22,97
72,23,110
72,24,121
72,25,129
72,26,140
72,27,119
72,28,121
72,29,101
72,30,114
72,31,83
72,32,84
72,33,99
72,34,115
72,35,133
72,36,107
72,37,92
72,38,99
72,39,118
72,40,77
72,41,66
72,42,81
72,43,81
72,44,53
72,45,82
73,8,1
73,39,1
73,42,1
74,2,2
74,4,2
74,5,2
74,6,1
74,7,6
74,8,3
74,9,5
74,10,3
74,11,1
74,12,3
74,13,2
74,17,2
74,20,2
74,22,3
74,24,2
74,26,1
74,29,1
74,32,1
74,34,1
74,35,1
74,36,4
74,37,1
74,38,1
74,41,1
74,42,2
74,43,1
75,1,4
75,2,4
75,3,1
75,4,7
75,5,4
75,6,5
75,7,3
75,8,4
75,9,6
75,10,5
75,11,3
75,12,3
75,13,4
75,14,4
75,15,5
75,16,2
75,17,3
75,18,1
75,19,6
75,20,5
75,21,3
75,22,4
75,23,4
75,24,2
75,25,5
75,26,4
75,27,4
75,28,4
75,29,3
75,30,4
75,31,4
75,32,4
75,33,4
75,34,4
75,35,4
75,36,4
75,37,3
75,38,4
75,39,3
75,40,5
75,41,2
75,42,3
75,43,7
75,44,4
75,45,4
76,1,209
76,2,230
76,3,274
76,4,281
76,5,281
76,6,261
76,7,253
76,8,295
76,9,239
76,10,248
76,11,257
76,12,214
76,13,259
76,14,265
76,15,240
76,16,240
76,17,241
76,18,221
76,19,242
76,20,266
76,21,289
76,22,267
76,23,261
76,24,258
76,25,296
76,26,256
76,27,252
76,28,245
76,29,250
76,30,258
76,31,245
76,32,220
76,33,227
76,34,270
76,35,268
76,36,267
76,37,276
76,38,317
76,39,318
76,40,274
76,41,287
76,42,317
76,43,288
76,44,292
76,45,281
77,1,4
77,2,2
77,3,7
77,4,7
77,5,7
77,6,8
77,7,4
77,8,2
77,9,13
77,10,24
77,11,13
77,12,26
77,13,43
77,14,9
77,15,6
77,16,2
77,17,7
77,18,6
77,19,1
77,20,5
77,21,7
77,22,8
77,23,4
77,24,8
77,25,10
77,26,13
77,27,8
77,28,8
77,29,9
77,30,8
77,31,5
77,32,6
77,33,15
77,34,12
77,35,7
77,36,14
77,37,18
77,38,22
77,39,12
77,40,9
77,41,15
77,42,20
77,43,9
77,44,6
77,45,9
78,1,273
78,2,324
78,3,159
78,4,143
78,5,174
78,6,129
78,7,107
78,8,106
78,9,125
78,10,83
78,11,72
78,12,88
78,13,82
78,14,80
78,15,78
78,16,71
78,17,54
78,18,90
78,19,67
78,20,67
78,21,78
78,22,80
78,23,92
78,24,85
78,25,95
78,26,96
78,27,76
78,28,74
78,29,67
78,30,67
78,31,59
78,32,55
78,33,46
78,34,65
78,35,55
78,36,90
78,37,84
78,38,66
78,39,57
78,40,48
78,41,77
78,42,48
78,43,50
78,44,61
78,45,52
79,1,1439
79,2,2014
79,3,1428
79,4,1008
79,5,1076
79,6,989
79,7,1058
79,8,2101
79,9,1501
79,10,1456
79,11,1657
79,12,1832
79,13,1699
79,14,1653
79,15,1440
79,16,1249
79,17,1239
79,18,1297
79,19,1487
79,20,1566
79,21,1795
79,22,1322
79,23,1292
79,24,1268
79,25,1500
79,26,1315
79,27,989
79,28,1005
79,29,1089
79,30,992
79,31,1062
79,32,914
79,33,1126
79,34,1482
79,35,1147
79,36,1162
79,37,1362
79,38,1965
79,39,1354
79,40,1391
79,41,1350
79,42,1891
79,43,2178
79,44,1357
79,45,1701
80,1,5
80,2,6
80,3,5
80,4,11
80,5,4
80,6,4
80,7,6
80,8,10
80,9,7
80,10,6
80,11,9
80,12,2
80,13,4
80,14,7
80,15,8
80,16,3
80,17,4
80,18,3
80,19,4
80,20,5
80,21,4
80,22,2
80,23,3
80,24,2
80,25,7
80,26,2
80,27,1
80,28,2
80,29,5
80,30,6
80,31,4
