category_min_id,week_num,region,media_cnt
46,14,Niigata,47
46,14,Tokyo,8
46,15,Niigata,49
46,15,Tokyo,8
46,16,Niigata,56
46,16,Tokyo,7
46,17,Niigata,58
46,17,Tokyo,9
46,18,Niigata,45
46,18,Tokyo,9
46,19,Niigata,41
46,19,Tokyo,8
46,20,Niigata,43
46,20,Tokyo,8
46,21,Niigata,43
46,21,Tokyo,10
46,22,Niigata,40
46,22,Tokyo,5
46,23,Niigata,44
46,23,Tokyo,10
46,24,Niigata,43
46,24,Tokyo,8
46,25,Niigata,47
46,25,Tokyo,7
46,26,Niigata,40
46,26,Tokyo,8
46,27,Niigata,38
46,27,Tokyo,5
46,28,Niigata,38
46,28,Tokyo,6
46,29,Niigata,34
46,29,Tokyo,9
46,30,Niigata,45
46,30,Tokyo,4
46,31,Niigata,35
46,31,Tokyo,7
46,32,Niigata,39
46,32,Tokyo,7
46,33,Niigata,33
46,33,Tokyo,8
46,34,Niigata,39
46,34,Tokyo,10
46,35,Niigata,38
46,35,Tokyo,10
46,36,Niigata,44
46,36,Tokyo,9
46,37,Niigata,42
46,37,Tokyo,8
46,38,Niigata,49
46,38,Tokyo,7
46,39,Niigata,51
46,39,Tokyo,7
46,40,Niigata,45
46,40,Tokyo,6
46,41,Niigata,34
46,41,Tokyo,11
46,42,Niigata,41
46,42,Tokyo,5
46,43,Niigata,39
46,43,Tokyo,5
46,44,Niigata,44
46,44,Tokyo,7
46,45,Niigata,37
46,45,Tokyo,6
46,46,Niigata,47
46,46,Tokyo,6
47,1,Niigata,23
47,1,Tokyo,12
47,2,Niigata,24
47,2,Tokyo,8
47,3,Niigata,23
47,3,Tokyo,10
47,4,Niigata,19
47,4,Tokyo,5
47,5,Niigata,19
47,5,Tokyo,6
47,6,Niigata,12
47,6,Tokyo,11
47,7,Niigata,18
47,7,Tokyo,10
47,8,Niigata,14
47,8,Tokyo,12
47,9,Niigata,16
47,9,Tokyo,12
47,10,Niigata,14
47,10,Tokyo,15
47,11,Niigata,15
47,11,Tokyo,10
47,12,Niigata,14
47,12,Tokyo,20
47,13,Niigata,14
47,13,Tokyo,11
47,14,Niigata,16
47,14,Tokyo,7
47,15,Niigata,15
47,15,Tokyo,10
47,16,Niigata,14
47,16,Tokyo,10
47,17,Niigata,18
47,17,Tokyo,8
47,18,Niigata,18
47,18,Tokyo,12
47,19,Niigata,19
47,19,Tokyo,9
47,20,Niigata,22
47,20,Tokyo,7
47,21,Niigata,20
47,21,Tokyo,11
47,22,Niigata,17
47,22,Tokyo,11
47,23,Niigata,22
47,23,Tokyo,13
47,24,Niigata,19
47,24,Tokyo,10
47,25,Niigata,24
47,25,Tokyo,14
47,26,Niigata,15
47,26,Tokyo,8
47,27,Niigata,17
47,27,Tokyo,9
47,28,Niigata,17
47,28,Tokyo,5
47,29,Niigata,16
47,29,Tokyo,12
47,30,Niigata,20
47,30,Tokyo,10
47,31,Niigata,15
47,31,Tokyo,10
47,32,Niigata,14
47,32,Tokyo,9
47,33,Niigata,21
47,33,Tokyo,8
47,34,Niigata,17
47,34,Tokyo,9
47,35,Niigata,18
47,35,Tokyo,10
47,36,Niigata,20
47,36,Tokyo,10
47,37,Niigata,20
47,37,Tokyo,8
47,38,Niigata,17
47,38,Tokyo,7
47,39,Niigata,20
47,39,Tokyo,13
47,40,Niigata,16
47,40,Tokyo,9
47,41,Niigata,20
47,41,Tokyo,13
47,42,Niigata,20
47,42,Tokyo,10
47,43,Niigata,20
47,43,Tokyo,10
47,44,Niigata,13
47,44,Tokyo,13
47,45,Niigata,17
47,45,Tokyo,11
47,46,Niigata,15
47,46,Tokyo,9
48,1,Tokyo,135
48,2,Tokyo,145
48,3,Tokyo,133
48,4,Tokyo,173
48,5,Tokyo,151
48,6,Tokyo,190
48,7,Tokyo,179
48,8,Tokyo,163
48,9,Tokyo,163
48,10,Tokyo,152
48,11,Tokyo,174
48,12,Tokyo,230
48,13,Tokyo,170
48,14,Tokyo,173
48,15,Tokyo,184
48,16,Tokyo,183
48,17,Tokyo,178
48,18,Tokyo,194
48,19,Tokyo,195
48,20,Tokyo,206
48,21,Tokyo,201
48,22,Tokyo,192
48,23,Tokyo,202
48,24,Tokyo,197
48,25,Tokyo,207
48,26,Tokyo,199
48,27,Tokyo,202
48,28,Tokyo,211
48,29,Tokyo,216
48,30,Tokyo,198
48,31,Tokyo,211
48,32,Tokyo,193
48,33,Tokyo,187
48,34,Tokyo,202
48,35,Tokyo,186
48,36,Tokyo,182
48,37,Tokyo,179
48,38,Tokyo,186
48,39,Tokyo,184
48,40,Tokyo,188
48,41,Tokyo,203
48,42,Tokyo,176
48,43,Tokyo,194
48,44,Tokyo,190
48,45,Tokyo,183
48,46,Tokyo,176
49,1,Niigata,46
49,1,Tokyo,96
49,2,Niigata,52
49,2,Tokyo,108
49,3,Niigata,48
49,3,Tokyo,112
49,4,Niigata,43
49,4,Tokyo,106
49,5,Niigata,53
49,5,Tokyo,120
49,6,Niigata,64
49,6,Tokyo,110
49,7,Niigata,48
49,7,Tokyo,110
49,8,Niigata,48
49,8,Tokyo,108
49,9,Niigata,46
49,9,Tokyo,107
49,10,Niigata,51
49,10,Tokyo,109
49,11,Niigata,50
49,11,Tokyo,109
49,12,Niigata,67
49,12,Tokyo,177
49,13,Niigata,43
49,13,Tokyo,118
49,14,Niigata,50
49,14,Tokyo,112
49,15,Niigata,47
49,15,Tokyo,98
49,16,Niigata,44
49,16,Tokyo,67
49,17,Niigata,37
49,17,Tokyo,74
49,18,Niigata,44
49,18,Tokyo,66
49,19,Niigata,48
49,19,Tokyo,75
49,20,Niigata,44
49,20,Tokyo,74
49,21,Niigata,44
49,21,Tokyo,73
49,22,Niigata,45
49,22,Tokyo,68
49,23,Niigata,44
49,23,Tokyo,90
49,24,Niigata,39
49,24,Tokyo,82
49,25,Niigata,39
49,25,Tokyo,101
49,26,Niigata,35
49,26,Tokyo,91
49,27,Niigata,33
49,27,Tokyo,99
49,28,Niigata,37
49,28,Tokyo,82
49,29,Niigata,29
49,29,Tokyo,88
49,30,Niigata,29
49,30,Tokyo,79
49,31,Niigata,33
49,31,Tokyo,85
49,32,Niigata,36
49,32,Tokyo,79
49,33,Niigata,36
49,33,Tokyo,82
49,34,Niigata,43
49,34,Tokyo,80
49,35,Niigata,40
49,35,Tokyo,84
49,36,Niigata,40
49,36,Tokyo,77
49,37,Niigata,38
49,37,Tokyo,100
49,38,Niigata,46
49,38,Tokyo,86
49,39,Niigata,40
49,39,Tokyo,93
49,40,Niigata,36
49,40,Tokyo,87
49,41,Niigata,46
49,41,Tokyo,86
49,42,Niigata,44
49,42,Tokyo,91
49,43,Niigata,30
49,43,Tokyo,90
49,44,Niigata,36
49,44,Tokyo,87
49,45,Niigata,39
49,45,Tokyo,94
49,46,Niigata,52
49,46,Tokyo,84
50,1,Niigata,81
50,1,Tokyo,47
50,2,Niigata,80
50,2,Tokyo,42
50,3,Niigata,78
50,3,Tokyo,38
50,4,Niigata,76
50,4,Tokyo,39
50,5,Niigata,82
50,5,Tokyo,42
50,6,Niigata,57
50,6,Tokyo,36
50,7,Niigata,51
50,7,Tokyo,25
50,8,Niigata,57
50,8,Tokyo,41
50,9,Niigata,59
50,9,Tokyo,35
50,10,Niigata,59
50,10,Tokyo,39
50,11,Niigata,41
50,11,Tokyo,43
50,12,Niigata,75
50,12,Tokyo,89
50,13,Niigata,47
50,13,Tokyo,43
50,14,Niigata,45
50,14,Tokyo,49
50,15,Niigata,42
50,15,Tokyo,42
50,16,Niigata,55
50,16,Tokyo,47
50,17,Niigata,43
50,17,Tokyo,46
50,18,Niigata,53
50,18,Tokyo,33
50,19,Niigata,51
50,19,Tokyo,37
50,20,Niigata,47
50,20,Tokyo,38
50,21,Niigata,52
50,21,Tokyo,27
50,22,Niigata,41
50,22,Tokyo,28
50,23,Niigata,44
50,23,Tokyo,33
50,24,Niigata,48
50,24,Tokyo,24
50,25,Niigata,50
50,25,Tokyo,32
50,26,Niigata,46
50,26,Tokyo,27
50,27,Niigata,42
50,27,Tokyo,32
50,28,Niigata,35
50,28,Tokyo,33
50,29,Niigata,38
50,29,Tokyo,32
50,30,Niigata,41
50,30,Tokyo,35
50,31,Niigata,37
50,31,Tokyo,28
50,32,Niigata,42
50,32,Tokyo,26
50,33,Niigata,38
50,33,Tokyo,33
50,34,Niigata,46
50,34,Tokyo,28
50,35,Niigata,48
50,35,Tokyo,30
50,36,Niigata,42
50,36,Tokyo,36
50,37,Niigata,42
50,37,Tokyo,38
50,38,Niigata,42
50,38,Tokyo,36
50,39,Niigata,52
50,39,Tokyo,33
50,40,Niigata,41
50,40,Tokyo,29
50,41,Niigata,35
50,41,Tokyo,32
50,42,Niigata,37
50,42,Tokyo,31
50,43,Niigata,28
50,43,Tokyo,25
50,44,Niigata,27
50,44,Tokyo,29
50,45,Niigata,25
50,45,Tokyo,32
50,46,Niigata,31
50,46,Tokyo,27
51,1,Niigata,164
51,1,Tokyo,48
51,2,Niigata,168
51,2,Tokyo,50
51,3,Niigata,148
51,3,Tokyo,48
51,4,Niigata,177
51,4,Tokyo,73
51,5,Niigata,177
51,5,Tokyo,92
51,6,Niigata,173
51,6,Tokyo,98
51,7,Niigata,146
51,7,Tokyo,94
51,8,Niigata,142
51,8,Tokyo,103
51,9,Niigata,131
51,9,Tokyo,93
51,10,Niigata,148
51,10,Tokyo,90
51,11,Niigata,145
51,11,Tokyo,69
51,12,Niigata,231
51,12,Tokyo,100
51,13,Niigata,140
51,13,Tokyo,64
51,14,Niigata,141
51,14,Tokyo,78
51,15,Niigata,131
51,15,Tokyo,63
51,16,Niigata,142
51,16,Tokyo,71
51,17,Niigata,144
51,17,Tokyo,62
51,18,Niigata,138
51,18,Tokyo,57
51,19,Niigata,146
51,19,Tokyo,75
51,20,Niigata,146
51,20,Tokyo,57
51,21,Niigata,146
51,21,Tokyo,47
51,22,Niigata,144
51,22,Tokyo,54
51,23,Niigata,157
51,23,Tokyo,57
51,24,Niigata,134
51,24,Tokyo,64
51,25,Niigata,135
51,25,Tokyo,59
51,26,Niigata,122
51,26,Tokyo,57
51,27,Niigata,131
51,27,Tokyo,48
51,28,Niigata,129
51,28,Tokyo,47
51,29,Niigata,122
51,29,Tokyo,42
51,30,Niigata,125
51,30,Tokyo,47
51,31,Niigata,116
51,31,Tokyo,57
51,32,Niigata,111
51,32,Tokyo,44
51,33,Niigata,117
51,33,Tokyo,58
51,34,Niigata,117
51,34,Tokyo,50
51,35,Niigata,116
51,35,Tokyo,55
51,36,Niigata,127
51,36,Tokyo,55
51,37,Niigata,114
51,37,Tokyo,57
51,38,Niigata,112
51,38,Tokyo,58
51,39,Niigata,122
51,39,Tokyo,59
51,40,Niigata,116
51,40,Tokyo,59
51,41,Niigata,132
51,41,Tokyo,46
51,42,Niigata,126
51,42,Tokyo,43
51,43,Niigata,107
51,43,Tokyo,54
51,44,Niigata,104
51,44,Tokyo,46
51,45,Niigata,110
51,45,Tokyo,54
51,46,Niigata,107
51,46,Tokyo,59
53,1,Niigata,82
53,1,Tokyo,242
53,2,Niigata,92
53,2,Tokyo,252
53,3,Niigata,99
53,3,Tokyo,261
53,4,Niigata,95
53,4,Tokyo,276
53,5,Niigata,105
53,5,Tokyo,250
53,6,Niigata,103
53,6,Tokyo,254
53,7,Niigata,81
53,7,Tokyo,236
53,8,Niigata,82
53,8,Tokyo,244
53,9,Niigata,79
53,9,Tokyo,224
53,10,Niigata,100
53,10,Tokyo,255
53,11,Niigata,74
53,11,Tokyo,234
53,12,Niigata,113
53,12,Tokyo,453
53,13,Niigata,84
53,13,Tokyo,219
53,14,Niigata,93
53,14,Tokyo,252
53,15,Niigata,77
53,15,Tokyo,222
53,16,Niigata,85
53,16,Tokyo,222
53,17,Niigata,82
53,17,Tokyo,225
53,18,Niigata,87
53,18,Tokyo,200
53,19,Niigata,88
53,19,Tokyo,234
53,20,Niigata,82
53,20,Tokyo,227
53,21,Niigata,73
53,21,Tokyo,214
53,22,Niigata,62
53,22,Tokyo,207
53,23,Niigata,74
53,23,Tokyo,225
53,24,Niigata,69
53,24,Tokyo,227
53,25,Niigata,77
53,25,Tokyo,212
53,26,Niigata,71
53,26,Tokyo,201
53,27,Niigata,70
53,27,Tokyo,196
53,28,Niigata,71
53,28,Tokyo,221
53,29,Niigata,74
53,29,Tokyo,200
53,30,Niigata,70
53,30,Tokyo,210
53,31,Niigata,65
53,31,Tokyo,199
53,32,Niigata,59
53,32,Tokyo,196
53,33,Niigata,60
53,33,Tokyo,205
53,34,Niigata,59
53,34,Tokyo,214
53,35,Niigata,64
53,35,Tokyo,215
53,36,Niigata,69
53,36,Tokyo,194
53,37,Niigata,65
53,37,Tokyo,208
53,38,Niigata,69
53,38,Tokyo,215
53,39,Niigata,66
53,39,Tokyo,228
53,40,Niigata,69
53,40,Tokyo,231
53,41,Niigata,67
53,41,Tokyo,207
53,42,Niigata,69
53,42,Tokyo,213
53,43,Niigata,58
53,43,Tokyo,201
53,44,Niigata,62
53,44,Tokyo,205
53,45,Niigata,63
53,45,Tokyo,207
53,46,Niigata,72
53,46,Tokyo,191
54,1,Niigata,2
54,1,Tokyo,64
54,2,Niigata,2
54,2,Tokyo,81
54,3,Niigata,3
54,3,Tokyo,82
54,4,Tokyo,70
54,5,Tokyo,79
54,6,Niigata,1
54,6,Tokyo,81
54,7,Niigata,2
54,7,Tokyo,70
54,8,Tokyo,86
54,9,Niigata,3
54,9,Tokyo,92
54,10,Tokyo,88
54,11,Niigata,2
54,11,Tokyo,95
54,12,Niigata,1
54,12,Tokyo,114
54,13,Tokyo,90
54,14,Niigata,1
54,14,Tokyo,88
54,15,Tokyo,87
54,16,Tokyo,86
54,17,Tokyo,93
54,18,Niigata,2
54,18,Tokyo,85
54,19,Niigata,1
54,19,Tokyo,78
54,20,Niigata,3
54,20,Tokyo,77
54,21,Niigata,2
54,21,Tokyo,76
54,22,Niigata,3
54,22,Tokyo,95
54,23,Niigata,2
54,23,Tokyo,82
54,24,Niigata,2
54,24,Tokyo,75
54,25,Niigata,1
54,25,Tokyo,91
54,26,Niigata,2
54,26,Tokyo,73
54,27,Niigata,1
54,27,Tokyo,68
54,28,Tokyo,64
54,29,Niigata,2
54,29,Tokyo,77
54,30,Niigata,1
54,30,Tokyo,77
54,31,Tokyo,71
54,32,Niigata,1
54,32,Tokyo,67
54,33,Niigata,1
54,33,Tokyo,81
54,34,Niigata,2
54,34,Tokyo,84
54,35,Niigata,1
54,35,Tokyo,79
54,36,Niigata,1
54,36,Tokyo,73
54,37,Niigata,1
54,37,Tokyo,77
54,38,Tokyo,85
54,39,Tokyo,78
54,40,Tokyo,89
54,41,Niigata,2
54,41,Tokyo,78
54,42,Niigata,3
54,42,Tokyo,76
54,43,Niigata,2
54,43,Tokyo,64
54,44,Niigata,4
54,44,Tokyo,74
54,45,Niigata,2
54,45,Tokyo,71
54,46,Tokyo,60
55,1,Niigata,14
55,1,Tokyo,320
55,2,Niigata,18
55,2,Tokyo,329
55,3,Niigata,12
55,3,Tokyo,302
55,4,Niigata,11
55,4,Tokyo,305
55,5,Niigata,14
55,5,Tokyo,332
55,6,Niigata,8
55,6,Tokyo,302
55,7,Niigata,17
55,7,Tokyo,302
55,8,Niigata,12
55,8,Tokyo,318
55,9,Niigata,10
55,9,Tokyo,308
55,10,Niigata,11
55,10,Tokyo,275
55,11,Niigata,13
55,11,Tokyo,253
55,12,Niigata,15
55,12,Tokyo,453
55,13,Niigata,13
55,13,Tokyo,266
55,14,Niigata,19
55,14,Tokyo,280
55,15,Niigata,15
55,15,Tokyo,278
55,16,Niigata,16
55,16,Tokyo,283
55,17,Niigata,16
55,17,Tokyo,272
55,18,Niigata,19
55,18,Tokyo,285
55,19,Niigata,26
55,19,Tokyo,288
55,20,Niigata,20
55,20,Tokyo,280
55,21,Niigata,19
55,21,Tokyo,265
55,22,Niigata,18
55,22,Tokyo,270
55,23,Niigata,23
55,23,Tokyo,282
55,24,Niigata,20
55,24,Tokyo,291
55,25,Niigata,26
55,25,Tokyo,294
55,26,Niigata,18
55,26,Tokyo,308
55,27,Niigata,18
55,27,Tokyo,288
55,28,Niigata,13
55,28,Tokyo,290
55,29,Niigata,16
55,29,Tokyo,294
55,30,Niigata,19
55,30,Tokyo,282
55,31,Niigata,9
55,31,Tokyo,287
55,32,Niigata,8
55,32,Tokyo,288
55,33,Niigata,10
55,33,Tokyo,283
55,34,Niigata,10
55,34,Tokyo,301
55,35,Niigata,10
55,35,Tokyo,281
55,36,Niigata,10
55,36,Tokyo,280
55,37,Niigata,12
55,37,Tokyo,298
55,38,Niigata,9
55,38,Tokyo,290
55,39,Niigata,12
55,39,Tokyo,281
55,40,Niigata,11
55,40,Tokyo,271
55,41,Niigata,11
55,41,Tokyo,276
55,42,Niigata,13
55,42,Tokyo,288
55,43,Niigata,13
55,43,Tokyo,278
55,44,Niigata,6
55,44,Tokyo,263
55,45,Niigata,9
55,45,Tokyo,270
55,46,Niigata,7
55,46,Tokyo,268
56,1,Niigata,25
56,1,Tokyo,173
56,2,Niigata,26
56,2,Tokyo,183
56,3,Niigata,18
56,3,Tokyo,182
56,4,Niigata,27
56,4,Tokyo,184
56,5,Niigata,18
56,5,Tokyo,191
56,6,Niigata,23
56,6,Tokyo,189
56,7,Niigata,28
56,7,Tokyo,178
56,8,Niigata,25
56,8,Tokyo,184
56,9,Niigata,23
56,9,Tokyo,172
56,10,Niigata,19
56,10,Tokyo,178
56,11,Niigata,20
56,11,Tokyo,176
56,12,Niigata,34
56,12,Tokyo,292
56,13,Niigata,19
56,13,Tokyo,165
56,14,Niigata,23
56,14,Tokyo,177
56,15,Niigata,21
56,15,Tokyo,181
56,16,Niigata,24
56,16,Tokyo,194
56,17,Niigata,19
56,17,Tokyo,182
56,18,Niigata,24
56,18,Tokyo,174
56,19,Niigata,12
56,19,Tokyo,185
56,20,Niigata,12
56,20,Tokyo,167
56,21,Niigata,19
56,21,Tokyo,187
56,22,Niigata,16
56,22,Tokyo,178
56,23,Niigata,23
56,23,Tokyo,177
56,24,Niigata,18
56,24,Tokyo,166
56,25,Niigata,18
56,25,Tokyo,168
56,26,Niigata,25
56,26,Tokyo,167
56,27,Niigata,19
56,27,Tokyo,159
56,28,Niigata,16
56,28,Tokyo,156
56,29,Niigata,21
56,29,Tokyo,162
56,30,Niigata,20
56,30,Tokyo,137
56,31,Niigata,12
56,31,Tokyo,173
56,32,Niigata,17
56,32,Tokyo,154
56,33,Niigata,17
56,33,Tokyo,169
56,34,Niigata,13
56,34,Tokyo,160
56,35,Niigata,18
56,35,Tokyo,146
56,36,Niigata,21
56,36,Tokyo,158
56,37,Niigata,10
56,37,Tokyo,156
56,38,Niigata,11
56,38,Tokyo,157
56,39,Niigata,17
56,39,Tokyo,158
56,40,Niigata,13
56,40,Tokyo,150
56,41,Niigata,20
56,41,Tokyo,151
56,42,Niigata,15
56,42,Tokyo,156
56,43,Niigata,13
56,43,Tokyo,151
56,44,Niigata,11
56,44,Tokyo,148
56,45,Niigata,16
56,45,Tokyo,157
56,46,Niigata,16
56,46,Tokyo,157
57,1,Niigata,166
57,1,Tokyo,150
57,2,Niigata,168
57,2,Tokyo,159
57,3,Niigata,159
57,3,Tokyo,145
57,4,Niigata,160
57,4,Tokyo,139
57,5,Niigata,171
57,5,Tokyo,120
57,6,Niigata,151
57,6,Tokyo,115
57,7,Niigata,149
57,7,Tokyo,114
57,8,Niigata,152
57,8,Tokyo,123
57,9,Niigata,150
57,9,Tokyo,103
57,10,Niigata,148
57,10,Tokyo,105
57,11,Niigata,150
57,11,Tokyo,109
57,12,Niigata,258
57,12,Tokyo,196
57,13,Niigata,145
57,13,Tokyo,95
57,14,Niigata,145
57,14,Tokyo,82
57,15,Niigata,138
57,15,Tokyo,78
57,16,Niigata,136
57,16,Tokyo,83
57,17,Niigata,123
57,17,Tokyo,85
57,18,Niigata,121
57,18,Tokyo,73
57,19,Niigata,148
57,19,Tokyo,88
57,20,Niigata,133
57,20,Tokyo,74
57,21,Niigata,140
57,21,Tokyo,75
57,22,Niigata,141
57,22,Tokyo,69
57,23,Niigata,141
57,23,Tokyo,77
57,24,Niigata,129
57,24,Tokyo,73
57,25,Niigata,134
57,25,Tokyo,81
57,26,Niigata,131
57,26,Tokyo,73
57,27,Niigata,139
57,27,Tokyo,75
57,28,Niigata,144
57,28,Tokyo,71
57,29,Niigata,123
57,29,Tokyo,68
57,30,Niigata,125
57,30,Tokyo,66
57,31,Niigata,138
57,31,Tokyo,65
57,32,Niigata,110
57,32,Tokyo,66
57,33,Niigata,121
57,33,Tokyo,61
57,34,Niigata,113
57,34,Tokyo,60
57,35,Niigata,122
57,35,Tokyo,67
57,36,Niigata,124
57,36,Tokyo,57
57,37,Niigata,124
57,37,Tokyo,60
57,38,Niigata,124
57,38,Tokyo,64
57,39,Niigata,118
57,39,Tokyo,55
57,40,Niigata,114
57,40,Tokyo,57
57,41,Niigata,117
57,41,Tokyo,56
57,42,Niigata,129
57,42,Tokyo,59
57,43,Niigata,121
57,43,Tokyo,55
57,44,Niigata,129
57,44,Tokyo,58
57,45,Niigata,124
57,45,Tokyo,59
57,46,Niigata,110
57,46,Tokyo,52
58,1,Niigata,99
58,1,Tokyo,324
58,2,Niigata,105
58,2,Tokyo,327
58,3,Niigata,83
58,3,Tokyo,326
58,4,Niigata,95
58,4,Tokyo,332
58,5,Niigata,88
58,5,Tokyo,319
58,6,Niigata,103
58,6,Tokyo,337
58,7,Niigata,90
58,7,Tokyo,298
58,8,Niigata,86
58,8,Tokyo,305
58,9,Niigata,77
58,9,Tokyo,308
58,10,Niigata,77
58,10,Tokyo,304
58,11,Niigata,75
58,11,Tokyo,315
58,12,Niigata,144
58,12,Tokyo,513
58,13,Niigata,72
58,13,Tokyo,300
58,14,Niigata,66
58,14,Tokyo,307
58,15,Niigata,65
58,15,Tokyo,307
58,16,Niigata,71
58,16,Tokyo,288
58,17,Niigata,71
58,17,Tokyo,273
58,18,Niigata,54
58,18,Tokyo,268
58,19,Niigata,76
58,19,Tokyo,313
58,20,Niigata,79
58,20,Tokyo,308
58,21,Niigata,73
58,21,Tokyo,255
58,22,Niigata,67
58,22,Tokyo,272
58,23,Niigata,79
58,23,Tokyo,291
58,24,Niigata,70
58,24,Tokyo,266
58,25,Niigata,61
58,25,Tokyo,271
58,26,Niigata,54
58,26,Tokyo,275
58,27,Niigata,63
58,27,Tokyo,260
58,28,Niigata,56
58,28,Tokyo,264
58,29,Niigata,65
58,29,Tokyo,299
58,30,Niigata,62
58,30,Tokyo,277
58,31,Niigata,51
58,31,Tokyo,272
58,32,Niigata,61
58,32,Tokyo,268
58,33,Niigata,66
58,33,Tokyo,298
58,34,Niigata,50
58,34,Tokyo,264
58,35,Niigata,59
58,35,Tokyo,283
58,36,Niigata,59
58,36,Tokyo,269
58,37,Niigata,55
58,37,Tokyo,284
58,38,Niigata,62
58,38,Tokyo,289
58,39,Niigata,65
58,39,Tokyo,281
58,40,Niigata,66
58,40,Tokyo,306
58,41,Niigata,66
58,41,Tokyo,305
58,42,Niigata,65
58,42,Tokyo,288
58,43,Niigata,58
58,43,Tokyo,290
58,44,Niigata,66
58,44,Tokyo,291
58,45,Niigata,60
58,45,Tokyo,321
58,46,Niigata,59
58,46,Tokyo,347
59,1,Niigata,12
59,2,Niigata,12
59,3,Niigata,6
59,4,Niigata,9
59,5,Niigata,9
59,5,Tokyo,10
59,6,Niigata,14
59,6,Tokyo,8
59,7,Niigata,8
59,7,Tokyo,7
59,8,Niigata,12
59,8,Tokyo,4
59,9,Niigata,11
59,9,Tokyo,7
59,10,Niigata,12
59,10,Tokyo,5
59,11,Niigata,9
59,11,Tokyo,7
59,12,Niigata,21
59,12,Tokyo,5
59,13,Niigata,11
59,13,Tokyo,8
59,14,Niigata,14
59,14,Tokyo,7
59,15,Niigata,16
59,15,Tokyo,6
59,16,Niigata,19
59,16,Tokyo,11
59,17,Niigata,16
59,17,Tokyo,4
59,18,Niigata,16
59,18,Tokyo,8
59,19,Niigata,20
59,19,Tokyo,4
59,20,Niigata,20
59,20,Tokyo,8
59,21,Niigata,18
59,21,Tokyo,8
59,22,Niigata,18
59,22,Tokyo,5
59,23,Niigata,17
59,23,Tokyo,10
59,24,Niigata,20
59,24,Tokyo,5
59,25,Niigata,23
59,25,Tokyo,7
59,26,Niigata,19
59,26,Tokyo,5
59,27,Niigata,16
59,27,Tokyo,4
59,28,Niigata,16
59,28,Tokyo,5
59,29,Niigata,15
59,29,Tokyo,9
59,30,Niigata,15
59,30,Tokyo,4
59,31,Niigata,13
59,31,Tokyo,6
59,32,Niigata,11
59,32,Tokyo,7
59,33,Niigata,15
59,33,Tokyo,5
59,34,Niigata,12
59,34,Tokyo,7
59,35,Niigata,10
59,35,Tokyo,5
59,36,Niigata,10
59,36,Tokyo,6
59,37,Niigata,14
59,37,Tokyo,8
59,38,Niigata,9
59,38,Tokyo,2
59,39,Niigata,13
59,39,Tokyo,5
59,40,Niigata,8
59,40,Tokyo,4
59,41,Niigata,14
59,41,Tokyo,7
59,42,Niigata,11
59,42,Tokyo,4
59,43,Niigata,8
59,43,Tokyo,8
59,44,Niigata,7
59,44,Tokyo,7
59,45,Niigata,9
59,45,Tokyo,9
59,46,Niigata,6
59,46,Tokyo,7
60,1,Tokyo,10
60,2,Tokyo,15
60,3,Tokyo,15
60,4,Tokyo,14
60,5,Tokyo,10
60,6,Tokyo,10
60,7,Tokyo,11
60,8,Tokyo,13
60,9,Tokyo,11
60,10,Tokyo,15
60,11,Tokyo,15
60,12,Tokyo,16
60,13,Tokyo,15
60,14,Tokyo,17
60,15,Tokyo,11
60,16,Tokyo,10
60,17,Tokyo,10
60,18,Tokyo,15
60,19,Tokyo,10
60,20,Tokyo,16
60,21,Tokyo,12
60,22,Tokyo,13
60,23,Tokyo,18
60,24,Tokyo,18
60,25,Tokyo,13
60,26,Tokyo,14
60,27,Tokyo,11
60,28,Tokyo,20
60,29,Tokyo,20
60,30,Tokyo,12
60,31,Tokyo,13
60,32,Tokyo,17
60,33,Tokyo,19
60,34,Tokyo,20
60,35,Tokyo,23
60,36,Tokyo,18
60,37,Tokyo,22
60,38,Tokyo,18
60,39,Tokyo,15
60,40,Tokyo,13
60,41,Tokyo,17
60,42,Tokyo,20
60,43,Tokyo,16
60,44,Tokyo,17
60,45,Tokyo,21
60,46,Tokyo,23
61,1,Niigata,73
61,1,Tokyo,129
61,2,Niigata,65
61,2,Tokyo,156
61,3,Niigata,68
61,3,Tokyo,181
61,4,Niigata,63
61,4,Tokyo,200
61,5,Niigata,57
61,5,Tokyo,259
61,6,Niigata,65
61,6,Tokyo,247
61,7,Niigata,67
61,7,Tokyo,223
61,8,Niigata,59
61,8,Tokyo,246
61,9,Niigata,62
61,9,Tokyo,234
61,10,Niigata,66
61,10,Tokyo,229
61,11,Niigata,68
61,11,Tokyo,235
61,12,Niigata,215
61,12,Tokyo,339
61,13,Niigata,61
61,13,Tokyo,227
61,14,Niigata,67
61,14,Tokyo,223
61,15,Niigata,61
61,15,Tokyo,209
61,16,Niigata,60
61,16,Tokyo,230
61,17,Niigata,43
61,17,Tokyo,220
61,18,Niigata,70
61,18,Tokyo,241
61,19,Niigata,74
61,19,Tokyo,246
61,20,Niigata,61
61,20,Tokyo,233
61,21,Niigata,58
61,21,Tokyo,231
61,22,Niigata,65
61,22,Tokyo,254
61,23,Niigata,63
61,23,Tokyo,260
61,24,Niigata,74
61,24,Tokyo,274
61,25,Niigata,66
61,25,Tokyo,253
61,26,Niigata,61
61,26,Tokyo,264
61,27,Niigata,61
61,27,Tokyo,240
61,28,Niigata,65
61,28,Tokyo,242
61,29,Niigata,70
61,29,Tokyo,238
61,30,Niigata,69
